block,year,month,to_change,constraint_begin,constraint_end,TOT_PR,time
21,2008,8,0,,,0.0015339059,2008-08-15 01:00:00
22,2008,8,0,,,0.003069288,2008-08-01 17:00:00
23,2008,8,0,,,0.0026380466,2008-08-08 03:00:00
24,2008,8,0,,,0.0014421941,2008-08-07 15:00:00
25,2008,8,0,,,0.005882593,2008-08-07 16:00:00
26,2008,8,0,,,0.003109196,2008-08-07 18:00:00
27,2008,8,0,,,0.0012560566,2008-08-15 09:00:00
28,2008,8,0,,,0.0014764345,2008-08-12 18:00:00
29,2008,8,0,,,0.0022841159,2008-08-12 18:00:00
0,2009,6,0,,,0.0019483519,2009-06-06 02:00:00
1,2009,6,0,,,0.0015110126,2009-06-15 17:00:00
2,2009,6,0,,,0.001873427,2009-06-06 05:00:00
3,2009,6,0,,,0.0027074313,2009-06-06 06:00:00
4,2009,6,0,,,0.0044001625,2009-06-06 11:00:00
5,2009,6,0,,,0.0034571819,2009-06-06 12:00:00
6,2009,6,0,,,0.002345207,2009-06-05 21:00:00
7,2009,6,0,,,0.0014511817,2009-06-05 20:00:00
8,2009,6,0,,,0.0008860638,2009-06-02 00:00:00
9,2009,6,0,,,0.0022778274,2009-06-06 06:00:00
10,2009,6,0,,,0.0037635218,2009-06-06 11:00:00
11,2009,6,0,,,0.0030499857,2009-06-06 12:00:00
12,2009,6,0,,,0.0018568345,2009-06-06 00:00:00
13,2009,6,0,,,0.0014619979,2009-06-06 01:00:00
14,2009,6,0,,,0.0013235342,2009-06-19 08:00:00
15,2009,6,0,,,0.0009541583,2009-06-16 07:00:00
16,2009,6,0,,,0.0020972965,2009-06-06 07:00:00
17,2009,6,0,,,0.0013066721,2009-06-06 12:00:00
18,2009,6,0,,,0.0011877331,2009-06-06 00:00:00
19,2009,6,0,,,0.0011171675,2009-06-01 10:00:00
20,2009,6,0,,,0.0014958375,2009-06-06 02:00:00
21,2009,6,0,,,0.0012453895,2009-06-01 22:00:00
22,2009,6,0,,,0.001549165,2009-06-01 21:00:00
23,2009,6,0,,,0.0013827742,2009-06-01 19:00:00
24,2009,6,0,,,0.0040474706,2009-06-15 07:00:00
25,2009,6,0,,,0.0019062894,2009-06-01 11:00:00
26,2009,6,0,,,0.0011108875,2009-06-27 04:00:00
27,2009,6,0,,,0.0028971909,2009-06-01 15:00:00
28,2009,6,0,,,0.0016334925,2009-06-27 07:00:00
29,2009,6,0,,,0.0017717206,2009-06-06 08:00:00
0,2009,7,0,,,0.0008385625,2009-07-27 19:00:00
1,2009,7,0,,,0.0013988354,2009-07-05 12:00:00
2,2009,7,0,,,0.0020117527,2009-07-17 11:00:00
3,2009,7,0,,,0.002673241,2009-07-17 15:00:00
4,2009,7,0,,,0.0017496076,2009-07-07 02:00:00
5,2009,7,0,,,0.0049232114,2009-07-07 03:00:00
6,2009,7,0,,,0.0020138358,2009-07-05 11:00:00
7,2009,7,0,,,0.0023684145,2009-07-27 20:00:00
8,2009,7,0,,,0.0026997332,2009-07-27 21:00:00
9,2009,7,0,,,0.0026192276,2009-07-17 12:00:00
10,2009,7,0,,,0.0038272229,2009-07-16 22:00:00
11,2009,7,0,,,0.0031262378,2009-07-17 19:00:00
12,2009,7,0,,,0.0022398895,2009-07-27 18:00:00
13,2009,7,0,,,0.003148823,2009-07-27 19:00:00
14,2009,7,0,,,0.0029921522,2009-07-27 20:00:00
15,2009,7,0,,,0.0026823182,2009-07-27 21:00:00
16,2009,7,0,,,0.004043965,2009-07-17 12:00:00
17,2009,7,0,,,0.0022623688,2009-07-17 18:00:00
18,2009,7,0,,,0.0014270521,2009-07-13 21:00:00
19,2009,7,0,,,0.0020664064,2009-07-17 06:00:00
20,2009,7,0,,,0.0017079907,2009-07-27 19:00:00
21,2009,7,0,,,0.0036423367,2009-07-27 20:00:00
22,2009,7,0,,,0.0039294492,2009-07-27 21:00:00
23,2009,7,0,,,0.0036485211,2009-07-27 22:00:00
24,2009,7,0,,,0.0033666557,2009-07-17 03:00:00
25,2009,7,0,,,0.0021394442,2009-07-06 00:00:00
26,2009,7,0,,,0.0017318423,2009-07-17 05:00:00
27,2009,7,0,,,0.0016399584,2009-07-27 20:00:00
28,2009,7,0,,,0.0028227225,2009-07-23 15:00:00
29,2009,7,0,,,0.0034937225,2009-07-23 16:00:00
0,2009,8,0,,,0.0007231061,2009-08-15 16:00:00
1,2009,8,0,,,0.00323317,2009-08-20 19:00:00
2,2009,8,0,,,0.0028020402,2009-08-25 15:00:00
3,2009,8,0,,,0.0024455197,2009-08-02 11:00:00
4,2009,8,0,,,0.0030220374,2009-08-25 20:00:00
5,2009,8,0,,,0.0038830228,2009-08-25 19:00:00
6,2009,8,0,,,0.0018918286,2009-08-21 04:00:00
7,2009,8,0,,,0.0011606854,2009-08-24 19:00:00
8,2009,8,0,,,0.0012682503,2009-08-24 16:00:00
9,2009,8,0,,,0.0031808352,2009-08-25 16:00:00
10,2009,8,0,,,0.003742869,2009-08-01 20:00:00
11,2009,8,0,,,0.0033336794,2009-08-02 15:00:00
12,2009,8,0,,,0.002026219,2009-08-21 04:00:00
13,2009,8,0,,,0.002538611,2009-08-21 05:00:00
14,2009,8,0,,,0.0013128859,2009-08-19 16:00:00
15,2009,8,0,,,0.0022034007,2009-08-19 17:00:00
16,2009,8,0,,,0.0039545707,2009-08-25 17:00:00
17,2009,8,0,,,0.0020304632,2009-08-02 13:00:00
18,2009,8,0,,,0.0013184084,2009-08-08 05:00:00
19,2009,8,0,,,0.0017043244,2009-08-20 21:00:00
20,2009,8,0,,,0.0022645006,2009-08-21 06:00:00
21,2009,8,0,,,0.0020042988,2009-08-19 19:00:00
22,2009,8,0,,,0.0009755567,2009-08-02 14:00:00
23,2009,8,0,,,0.0019444115,2009-08-25 18:00:00
24,2009,8,0,,,0.003975475,2009-08-15 22:00:00
25,2009,8,0,,,0.0019784146,2009-08-08 06:00:00
26,2009,8,0,,,0.0016232285,2009-08-21 05:00:00
27,2009,8,0,,,0.0036291878,2009-08-08 09:00:00
28,2009,8,0,,,0.0019749482,2009-08-02 13:00:00
29,2009,8,0,,,0.0017133016,2009-08-15 19:00:00
