block,year,month,to_change,constraint_begin,constraint_end,TOT_PR,time
27,2001,8,0,,,0.00253296,2001-08-29 19:00:00
28,2001,8,0,,,0.0024605137,2001-08-04 02:00:00
29,2001,8,0,,,0.0022706643,2001-08-04 05:00:00
30,2001,8,0,,,0.0037441824,2001-08-03 12:00:00
31,2001,8,0,,,0.0020679852,2001-08-17 15:00:00
32,2001,8,0,,,0.003690624,2001-08-19 23:00:00
33,2001,8,0,,,0.009781026,2001-08-04 08:00:00
34,2001,8,0,,,0.005643927,2001-08-29 23:00:00
35,2001,8,0,,,0.004547742,2001-08-04 09:00:00
36,2001,8,0,,,0.005436686,2001-08-03 18:00:00
37,2001,8,0,,,0.0042012553,2001-08-19 18:00:00
38,2001,8,0,,,0.005661726,2001-08-19 18:00:00
39,2001,8,0,,,0.0031410335,2001-08-29 19:00:00
40,2001,8,0,,,0.0033967067,2001-08-16 17:00:00
41,2001,8,0,,,0.002944825,2001-08-29 20:00:00
42,2001,8,0,,,0.004011915,2001-08-03 11:00:00
43,2001,8,0,,,0.0030135412,2001-08-17 11:00:00
44,2001,8,0,,,0.0045143226,2001-08-17 16:00:00
45,2001,8,0,,,0.0044391346,2001-08-04 08:00:00
46,2001,8,0,,,0.004910239,2001-08-04 08:00:00
47,2001,8,0,,,0.004242436,2001-08-04 09:00:00
48,2001,8,0,,,0.001839807,2001-08-30 02:00:00
49,2001,8,0,,,0.0029657432,2001-08-30 03:00:00
50,2001,8,0,,,0.0027258561,2001-08-19 19:00:00
51,2001,8,0,,,0.010078389,2001-08-19 19:00:00
52,2001,8,0,,,0.0044626934,2001-08-29 19:00:00
53,2001,8,0,,,0.004752999,2001-08-29 20:00:00
54,2001,8,0,,,0.004184535,2001-08-29 19:00:00
55,2001,8,0,,,0.002929121,2001-08-17 15:00:00
56,2001,8,0,,,0.004329289,2001-08-03 12:00:00
57,2001,8,0,,,0.004445833,2001-08-04 07:00:00
58,2001,8,0,,,0.0042038755,2001-08-04 05:00:00
59,2001,8,0,,,0.004131046,2001-08-04 08:00:00
60,2001,8,0,,,0.0032754177,2001-08-16 18:00:00
61,2001,8,0,,,0.0024853654,2001-08-03 18:00:00
62,2001,8,0,,,0.0018749996,2001-08-31 06:00:00
63,2001,8,0,,,0.0026618158,2001-08-17 08:00:00
64,2001,8,0,,,0.00693955,2001-08-17 09:00:00
65,2001,8,0,,,0.0031500245,2001-08-31 08:00:00
66,2001,8,0,,,0.0023096805,2001-08-31 09:00:00
67,2001,8,0,,,0.0025306407,2001-08-31 09:00:00
68,2001,8,0,,,0.00347855,2001-08-17 12:00:00
69,2001,8,0,,,0.004343274,2001-08-19 16:00:00
70,2001,8,0,,,0.003607642,2001-08-04 07:00:00
71,2001,8,0,,,0.004459461,2001-08-04 05:00:00
72,2001,8,0,,,0.002860334,2001-08-03 10:00:00
73,2001,8,0,,,0.0031474566,2001-08-03 18:00:00
74,2001,8,0,,,0.0016940509,2001-08-16 19:00:00
75,2001,8,0,,,0.0057135643,2001-08-03 19:00:00
76,2001,8,0,,,0.0028816757,2001-08-17 09:00:00
77,2001,8,0,,,0.0061579254,2001-08-29 20:00:00
78,2001,8,0,,,0.007036949,2001-08-17 10:00:00
79,2001,8,0,,,0.0038573493,2001-08-30 06:00:00
80,2001,8,0,,,0.002039346,2001-08-04 07:00:00
81,2001,8,0,,,0.003491215,2001-08-03 12:00:00
82,2001,8,0,,,0.0046760864,2001-08-17 13:00:00
83,2001,8,0,,,0.0064163883,2001-08-03 13:00:00
84,2001,8,0,,,0.009831156,2001-08-30 03:00:00
85,2001,8,0,,,0.0028708722,2001-08-30 02:00:00
86,2001,8,0,,,0.0033119724,2001-08-03 11:00:00
87,2001,8,0,,,0.006058604,2001-08-30 04:00:00
88,2001,8,0,,,0.0021518609,2001-08-03 19:00:00
89,2001,8,0,,,0.005831619,2001-08-30 05:00:00
90,2001,8,0,,,0.004995491,2001-08-17 10:00:00
91,2001,8,0,,,0.0047036665,2001-08-17 02:00:00
92,2001,8,0,,,0.005569091,2001-08-17 11:00:00
93,2001,8,0,,,0.0035874571,2001-08-30 07:00:00
94,2001,8,0,,,0.0018609584,2001-08-04 04:00:00
95,2001,8,0,,,0.0036197258,2001-08-04 04:00:00
96,2001,8,0,,,0.006632289,2001-08-30 03:00:00
97,2001,8,0,,,0.003696281,2001-08-18 21:00:00
98,2001,8,0,,,0.009700597,2001-08-30 04:00:00
99,2001,8,0,,,0.0048189037,2001-08-30 04:00:00
100,2001,8,0,,,0.0030858412,2001-08-30 04:00:00
101,2001,8,0,,,0.009377557,2001-08-30 05:00:00
102,2001,8,0,,,0.0022599043,2001-08-17 01:00:00
103,2001,8,0,,,0.007574423,2001-08-30 06:00:00
104,2001,8,0,,,0.0030665842,2001-08-17 11:00:00
105,2001,8,0,,,0.0059051197,2001-08-30 07:00:00
106,2001,8,0,,,0.0026785927,2001-08-17 12:00:00
107,2001,8,0,,,0.0030837199,2001-08-30 08:00:00
0,2002,6,0,,,0.0024150389,2002-06-05 20:00:00
1,2002,6,0,,,0.004085438,2002-06-23 18:00:00
2,2002,6,0,,,0.004925521,2002-06-23 18:00:00
3,2002,6,0,,,0.0047375807,2002-06-23 18:00:00
4,2002,6,0,,,0.0026149058,2002-06-05 01:00:00
5,2002,6,0,,,0.0031577668,2002-06-05 18:00:00
6,2002,6,0,,,0.0046449737,2002-06-05 03:00:00
7,2002,6,0,,,0.005902213,2002-06-05 00:00:00
8,2002,6,0,,,0.0043719867,2002-06-05 01:00:00
9,2002,6,0,,,0.003673784,2002-06-28 09:00:00
10,2002,6,0,,,0.0026815585,2002-06-28 09:00:00
11,2002,6,0,,,0.004954867,2002-06-04 23:00:00
12,2002,6,0,,,0.005109537,2002-06-24 05:00:00
13,2002,6,0,,,0.0035037787,2002-06-24 06:00:00
14,2002,6,0,,,0.0035410216,2002-06-24 06:00:00
15,2002,6,0,,,0.004748189,2002-06-28 07:00:00
16,2002,6,0,,,0.0033693628,2002-06-28 07:00:00
17,2002,6,0,,,0.0016170433,2002-06-24 08:00:00
18,2002,6,0,,,0.003921702,2002-06-05 19:00:00
19,2002,6,0,,,0.0067465534,2002-06-05 00:00:00
20,2002,6,0,,,0.0055334615,2002-06-05 12:00:00
21,2002,6,0,,,0.0025595445,2002-06-05 01:00:00
22,2002,6,0,,,0.0034277975,2002-06-05 01:00:00
23,2002,6,0,,,0.004050474,2002-06-05 01:00:00
24,2002,6,0,,,0.00809608,2002-06-24 05:00:00
25,2002,6,0,,,0.0034961817,2002-06-24 05:00:00
26,2002,6,0,,,0.003657827,2002-06-24 06:00:00
27,2002,6,0,,,0.004656505,2002-06-23 19:00:00
28,2002,6,0,,,0.0025818378,2002-06-24 07:00:00
29,2002,6,0,,,0.0015663175,2002-06-24 08:00:00
30,2002,6,0,,,0.0021290376,2002-06-05 19:00:00
31,2002,6,0,,,0.007566202,2002-06-05 06:00:00
32,2002,6,0,,,0.007839754,2002-06-05 12:00:00
33,2002,6,0,,,0.004705839,2002-06-05 01:00:00
34,2002,6,0,,,0.007076568,2002-06-05 01:00:00
35,2002,6,0,,,0.0034907546,2002-06-05 14:00:00
36,2002,6,0,,,0.0043790024,2002-06-24 05:00:00
37,2002,6,0,,,0.0048953868,2002-06-24 01:00:00
38,2002,6,0,,,0.0017844455,2002-06-24 06:00:00
39,2002,6,0,,,0.0066081686,2002-06-24 06:00:00
40,2002,6,0,,,0.0020629996,2002-06-24 07:00:00
41,2002,6,0,,,0.0035735902,2002-06-24 07:00:00
42,2002,6,0,,,0.0017182353,2002-06-05 20:00:00
43,2002,6,0,,,0.006395652,2002-06-05 06:00:00
44,2002,6,0,,,0.0052816933,2002-06-20 16:00:00
45,2002,6,0,,,0.0034725624,2002-06-05 01:00:00
46,2002,6,0,,,0.0020760084,2002-06-05 14:00:00
47,2002,6,0,,,0.002949302,2002-06-23 16:00:00
48,2002,6,0,,,0.004930904,2002-06-24 03:00:00
49,2002,6,0,,,0.0045258347,2002-06-24 03:00:00
50,2002,6,0,,,0.0027485425,2002-06-24 01:00:00
51,2002,6,0,,,0.0034413235,2002-06-23 19:00:00
52,2002,6,0,,,0.0038644066,2002-06-24 02:00:00
53,2002,6,0,,,0.0045902636,2002-06-23 20:00:00
54,2002,6,0,,,0.0060829814,2002-06-23 20:00:00
55,2002,6,0,,,0.0032473553,2002-06-19 17:00:00
56,2002,6,0,,,0.004979532,2002-06-20 16:00:00
57,2002,6,0,,,0.0024902532,2002-06-20 17:00:00
58,2002,6,0,,,0.0031740898,2002-06-20 17:00:00
59,2002,6,0,,,0.0021520942,2002-06-24 09:00:00
60,2002,6,0,,,0.0035522808,2002-06-04 21:00:00
61,2002,6,0,,,0.0035916935,2002-06-05 01:00:00
62,2002,6,0,,,0.0048367414,2002-06-24 03:00:00
63,2002,6,0,,,0.002329342,2002-06-24 03:00:00
64,2002,6,0,,,0.0037617695,2002-06-24 02:00:00
65,2002,6,0,,,0.0037379782,2002-06-24 06:00:00
66,2002,6,0,,,0.0023793397,2002-06-24 06:00:00
67,2002,6,0,,,0.0025973318,2002-06-19 17:00:00
68,2002,6,0,,,0.004801845,2002-06-19 17:00:00
69,2002,6,0,,,0.0035796256,2002-06-03 18:00:00
70,2002,6,0,,,0.0029643108,2002-06-24 08:00:00
71,2002,6,0,,,0.0021208287,2002-06-24 08:00:00
72,2002,6,0,,,0.0035488913,2002-06-04 22:00:00
73,2002,6,0,,,0.0033651202,2002-06-04 23:00:00
74,2002,6,0,,,0.001759151,2002-06-12 18:00:00
75,2002,6,0,,,0.0023260089,2002-06-04 09:00:00
76,2002,6,0,,,0.00534337,2002-06-24 04:00:00
77,2002,6,0,,,0.0039626886,2002-06-23 19:00:00
78,2002,6,0,,,0.0021019713,2002-06-20 17:00:00
79,2002,6,0,,,0.007888045,2002-06-23 20:00:00
80,2002,6,0,,,0.0028144838,2002-06-23 20:00:00
81,2002,6,0,,,0.0027347626,2002-06-23 21:00:00
82,2002,6,0,,,0.0051794546,2002-06-23 21:00:00
83,2002,6,0,,,0.0024880222,2002-06-20 16:00:00
84,2002,6,0,,,0.0020163795,2002-06-05 00:00:00
85,2002,6,0,,,0.003292027,2002-06-04 22:00:00
86,2002,6,0,,,0.0028196524,2002-06-05 00:00:00
87,2002,6,0,,,0.0013953415,2002-06-12 17:00:00
88,2002,6,0,,,0.0017763111,2002-06-04 10:00:00
89,2002,6,0,,,0.004719689,2002-06-20 11:00:00
90,2002,6,0,,,0.0038454495,2002-06-24 03:00:00
91,2002,6,0,,,0.0069589606,2002-06-23 20:00:00
92,2002,6,0,,,0.004542465,2002-06-23 20:00:00
93,2002,6,0,,,0.0028614667,2002-06-24 03:00:00
94,2002,6,0,,,0.00595482,2002-06-23 21:00:00
95,2002,6,0,,,0.0016019194,2002-06-20 16:00:00
96,2002,6,0,,,0.0032974062,2002-06-05 00:00:00
97,2002,6,0,,,0.0045091426,2002-06-04 22:00:00
98,2002,6,0,,,0.005574206,2002-06-05 00:00:00
99,2002,6,0,,,0.0017752443,2002-06-10 18:00:00
100,2002,6,0,,,0.002089075,2002-06-04 19:00:00
101,2002,6,0,,,0.0011951241,2002-06-12 17:00:00
102,2002,6,0,,,0.002557165,2002-06-23 20:00:00
103,2002,6,0,,,0.0029222304,2002-06-23 20:00:00
104,2002,6,0,,,0.0035702204,2002-06-24 06:00:00
105,2002,6,0,,,0.0051261154,2002-06-04 18:00:00
106,2002,6,0,,,0.016655048,2002-06-23 21:00:00
107,2002,6,0,,,0.0052610957,2002-06-23 21:00:00
0,2002,7,0,,,0.0019156542,2002-07-10 07:00:00
2,2002,7,0,,,0.0018600116,2002-07-10 08:00:00
3,2002,7,0,,,0.0014633712,2002-07-06 04:00:00
4,2002,7,0,,,0.001475519,2002-07-06 04:00:00
5,2002,7,0,,,0.001823192,2002-07-06 05:00:00
6,2002,7,0,,,0.0029009427,2002-07-30 20:00:00
7,2002,7,0,,,0.00514684,2002-07-31 22:00:00
8,2002,7,0,,,0.0046015354,2002-07-30 23:00:00
9,2002,7,0,,,0.0059961695,2002-07-13 16:00:00
10,2002,7,0,,,0.007989327,2002-07-13 16:00:00
11,2002,7,0,,,0.006005724,2002-07-13 11:00:00
12,2002,7,0,,,0.0018595672,2002-07-10 07:00:00
13,2002,7,0,,,0.0025682915,2002-07-10 07:00:00
14,2002,7,0,,,0.0022950752,2002-07-21 05:00:00
15,2002,7,0,,,0.0028198925,2002-07-09 18:00:00
16,2002,7,0,,,0.0017098249,2002-07-10 09:00:00
17,2002,7,0,,,0.0016874128,2002-07-06 05:00:00
18,2002,7,0,,,0.002475665,2002-07-12 04:00:00
19,2002,7,0,,,0.0031493949,2002-07-31 23:00:00
20,2002,7,0,,,0.0045677125,2002-07-01 18:00:00
21,2002,7,0,,,0.0043452396,2002-07-01 18:00:00
23,2002,7,0,,,0.004925041,2002-07-12 21:00:00
24,2002,7,0,,,0.0015376133,2002-07-10 07:00:00
25,2002,7,0,,,0.0029033842,2002-07-10 07:00:00
26,2002,7,0,,,0.0017369336,2002-07-10 08:00:00
27,2002,7,0,,,0.0028242797,2002-07-10 08:00:00
28,2002,7,0,,,0.0016762278,2002-07-09 17:00:00
29,2002,7,0,,,0.0018020137,2002-07-06 05:00:00
30,2002,7,0,,,0.0023246745,2002-07-05 21:00:00
31,2002,7,0,,,0.003387439,2002-07-20 20:00:00
32,2002,7,0,,,0.0061834864,2002-07-03 18:00:00
33,2002,7,0,,,0.005589546,2002-07-03 20:00:00
34,2002,7,0,,,0.0048371907,2002-07-13 17:00:00
35,2002,7,0,,,0.0037136446,2002-07-13 17:00:00
36,2002,7,0,,,0.0040050168,2002-07-10 04:00:00
37,2002,7,0,,,0.003716289,2002-07-10 04:00:00
38,2002,7,0,,,0.002584073,2002-07-16 19:00:00
39,2002,7,0,,,0.002772994,2002-07-10 08:00:00
40,2002,7,0,,,0.0022386634,2002-07-30 12:00:00
41,2002,7,0,,,0.002632116,2002-07-10 09:00:00
42,2002,7,0,,,0.0019301234,2002-07-06 06:00:00
43,2002,7,0,,,0.0018236248,2002-07-06 06:00:00
44,2002,7,0,,,0.002783195,2002-07-21 05:00:00
45,2002,7,0,,,0.0037929218,2002-07-21 08:00:00
46,2002,7,0,,,0.0064686057,2002-07-03 19:00:00
47,2002,7,0,,,0.0034485252,2002-07-13 12:00:00
48,2002,7,0,,,0.0029735696,2002-07-10 04:00:00
49,2002,7,0,,,0.004551611,2002-07-10 04:00:00
50,2002,7,0,,,0.0039621904,2002-07-10 05:00:00
51,2002,7,0,,,0.0031458852,2002-07-10 05:00:00
52,2002,7,0,,,0.0020827549,2002-07-15 11:00:00
53,2002,7,0,,,0.002817345,2002-07-31 06:00:00
54,2002,7,0,,,0.002394705,2002-07-10 09:00:00
55,2002,7,0,,,0.0022384136,2002-07-15 18:00:00
56,2002,7,0,,,0.003198334,2002-07-21 07:00:00
57,2002,7,0,,,0.0019158287,2002-07-03 15:00:00
58,2002,7,0,,,0.0032753476,2002-07-21 08:00:00
59,2002,7,0,,,0.004272023,2002-07-03 19:00:00
60,2002,7,0,,,0.0037972191,2002-07-21 01:00:00
61,2002,7,0,,,0.0035867442,2002-07-20 19:00:00
62,2002,7,0,,,0.003470556,2002-07-21 05:00:00
63,2002,7,0,,,0.0041746954,2002-07-10 05:00:00
64,2002,7,0,,,0.0020738388,2002-07-16 23:00:00
65,2002,7,0,,,0.0024645436,2002-07-15 11:00:00
66,2002,7,0,,,0.0020287638,2002-07-15 10:00:00
68,2002,7,0,,,0.0034204707,2002-07-31 08:00:00
70,2002,7,0,,,0.003752331,2002-07-03 16:00:00
71,2002,7,0,,,0.003457713,2002-07-03 18:00:00
72,2002,7,0,,,0.007842497,2002-07-21 02:00:00
73,2002,7,0,,,0.0036626868,2002-07-21 03:00:00
74,2002,7,0,,,0.0024772487,2002-07-10 04:00:00
75,2002,7,0,,,0.0026291732,2002-07-15 13:00:00
76,2002,7,0,,,0.0029342214,2002-07-15 13:00:00
77,2002,7,0,,,0.002821916,2002-07-15 12:00:00
78,2002,7,0,,,0.0032904067,2002-07-15 11:00:00
79,2002,7,0,,,0.0028441565,2002-07-15 10:00:00
80,2002,7,0,,,0.0029313741,2002-07-10 10:00:00
81,2002,7,0,,,0.0022673358,2002-07-13 20:00:00
82,2002,7,0,,,0.0020094495,2002-07-06 07:00:00
83,2002,7,0,,,0.0027613994,2002-07-13 19:00:00
84,2002,7,0,,,0.0034961784,2002-07-10 03:00:00
85,2002,7,0,,,0.0051622977,2002-07-21 02:00:00
86,2002,7,0,,,0.0038122039,2002-07-21 01:00:00
87,2002,7,0,,,0.0021353117,2002-07-15 14:00:00
88,2002,7,0,,,0.0025109416,2002-07-16 04:00:00
89,2002,7,0,,,0.002837966,2002-07-16 03:00:00
90,2002,7,0,,,0.0026265373,2002-07-16 02:00:00
91,2002,7,0,,,0.0033343027,2002-07-20 21:00:00
92,2002,7,0,,,0.0035555537,2002-07-20 21:00:00
93,2002,7,0,,,0.0023301065,2002-07-15 09:00:00
94,2002,7,0,,,0.0021756392,2002-07-15 17:00:00
95,2002,7,0,,,0.0055585783,2002-07-15 16:00:00
96,2002,7,0,,,0.0026221247,2002-07-09 20:00:00
97,2002,7,0,,,0.0013162623,2002-07-10 07:00:00
98,2002,7,0,,,0.007451055,2002-07-21 02:00:00
99,2002,7,0,,,0.005367937,2002-07-21 01:00:00
100,2002,7,0,,,0.0025045108,2002-07-10 06:00:00
101,2002,7,0,,,0.0039420915,2002-07-09 22:00:00
102,2002,7,0,,,0.0017024365,2002-07-15 12:00:00
104,2002,7,0,,,0.0022402136,2002-07-16 00:00:00
105,2002,7,0,,,0.0014416302,2002-07-15 22:00:00
106,2002,7,0,,,0.004052568,2002-07-20 22:00:00
107,2002,7,0,,,0.008436585,2002-07-15 17:00:00
0,2002,8,0,,,0.0028155781,2002-08-11 15:00:00
1,2002,8,0,,,0.0035026623,2002-08-03 18:00:00
2,2002,8,0,,,0.0027707552,2002-08-11 21:00:00
3,2002,8,0,,,0.0015167358,2002-08-11 22:00:00
4,2002,8,0,,,0.0022736113,2002-08-30 22:00:00
5,2002,8,0,,,0.004073215,2002-08-03 14:00:00
6,2002,8,0,,,0.0048284624,2002-08-30 23:00:00
7,2002,8,0,,,0.004046947,2002-08-30 23:00:00
8,2002,8,0,,,0.0041443114,2002-08-10 18:00:00
9,2002,8,0,,,0.003225717,2002-08-31 03:00:00
10,2002,8,0,,,0.0038983999,2002-08-31 07:00:00
11,2002,8,0,,,0.0036253305,2002-08-10 21:00:00
12,2002,8,0,,,0.0029303653,2002-08-11 14:00:00
13,2002,8,0,,,0.0056374804,2002-08-03 18:00:00
14,2002,8,0,,,0.0038066683,2002-08-11 21:00:00
15,2002,8,0,,,0.0045407736,2002-08-03 19:00:00
16,2002,8,0,,,0.00213562,2002-08-03 16:00:00
17,2002,8,0,,,0.0018687188,2002-08-03 20:00:00
18,2002,8,0,,,0.0017735114,2002-08-30 23:00:00
19,2002,8,0,,,0.0043753325,2002-08-31 00:00:00
20,2002,8,0,,,0.0053556585,2002-08-31 01:00:00
21,2002,8,0,,,0.0041846554,2002-08-04 01:00:00
22,2002,8,0,,,0.007008555,2002-08-04 02:00:00
23,2002,8,0,,,0.0023444851,2002-08-04 02:00:00
24,2002,8,0,,,0.002666648,2002-08-11 14:00:00
25,2002,8,0,,,0.0021391388,2002-08-11 15:00:00
26,2002,8,0,,,0.0026132427,2002-08-11 20:00:00
27,2002,8,0,,,0.0027385587,2002-08-11 22:00:00
28,2002,8,0,,,0.0019633411,2002-08-11 22:00:00
29,2002,8,0,,,0.0023839837,2002-08-11 23:00:00
30,2002,8,0,,,0.0015953475,2002-08-31 00:00:00
31,2002,8,0,,,0.0017303936,2002-08-09 21:00:00
32,2002,8,0,,,0.004737105,2002-08-01 00:00:00
33,2002,8,0,,,0.0029568272,2002-08-01 02:00:00
34,2002,8,0,,,0.0031938027,2002-08-04 02:00:00
35,2002,8,0,,,0.0046920944,2002-08-04 02:00:00
36,2002,8,0,,,0.004216945,2002-08-03 21:00:00
37,2002,8,0,,,0.0030164728,2002-08-16 16:00:00
38,2002,8,0,,,0.0044081784,2002-08-04 00:00:00
39,2002,8,0,,,0.0045680525,2002-08-03 19:00:00
40,2002,8,0,,,0.003131718,2002-08-26 14:00:00
41,2002,8,0,,,0.0031576143,2002-08-11 21:00:00
42,2002,8,0,,,0.003325519,2002-08-03 17:00:00
43,2002,8,0,,,0.002540405,2002-08-12 00:00:00
44,2002,8,0,,,0.0029788404,2002-08-01 09:00:00
45,2002,8,0,,,0.0029852642,2002-08-03 22:00:00
46,2002,8,0,,,0.002248029,2002-08-04 16:00:00
47,2002,8,0,,,0.0028652095,2002-08-04 17:00:00
48,2002,8,0,,,0.0034744698,2002-08-21 03:00:00
49,2002,8,0,,,0.0032047103,2002-08-11 19:00:00
50,2002,8,0,,,0.00229295,2002-08-03 19:00:00
51,2002,8,0,,,0.004626838,2002-08-04 00:00:00
52,2002,8,0,,,0.0028596455,2002-08-04 03:00:00
54,2002,8,0,,,0.002074539,2002-08-12 00:00:00
55,2002,8,0,,,0.0024868117,2002-08-12 01:00:00
56,2002,8,0,,,0.0037973528,2002-08-11 23:00:00
57,2002,8,0,,,0.0029178502,2002-08-12 01:00:00
58,2002,8,0,,,0.0019696227,2002-08-01 10:00:00
59,2002,8,0,,,0.0045211813,2002-08-03 23:00:00
60,2002,8,0,,,0.003226897,2002-08-11 09:00:00
61,2002,8,0,,,0.005006062,2002-08-11 19:00:00
62,2002,8,0,,,0.0043697054,2002-08-03 19:00:00
63,2002,8,0,,,0.0024723408,2002-08-09 20:00:00
64,2002,8,0,,,0.003110901,2002-08-03 20:00:00
65,2002,8,0,,,0.0030611688,2002-08-04 03:00:00
66,2002,8,0,,,0.0028070337,2002-08-22 06:00:00
67,2002,8,0,,,0.0032932973,2002-08-03 15:00:00
68,2002,8,0,,,0.0028787598,2002-08-11 22:00:00
69,2002,8,0,,,0.0027846782,2002-08-04 12:00:00
70,2002,8,0,,,0.0031140873,2002-08-04 16:00:00
71,2002,8,0,,,0.0046052355,2002-08-12 01:00:00
72,2002,8,0,,,0.003314908,2002-08-11 07:00:00
73,2002,8,0,,,0.00430638,2002-08-27 13:00:00
74,2002,8,0,,,0.0043227775,2002-08-27 14:00:00
75,2002,8,0,,,0.004118191,2002-08-03 19:00:00
76,2002,8,0,,,0.0033059418,2002-08-03 21:00:00
77,2002,8,0,,,0.003654643,2002-08-03 20:00:00
78,2002,8,0,,,0.0034878126,2002-08-04 04:00:00
79,2002,8,0,,,0.0021122547,2002-08-04 05:00:00
80,2002,8,0,,,0.0037208477,2002-08-03 19:00:00
81,2002,8,0,,,0.003902603,2002-08-27 16:00:00
82,2002,8,0,,,0.002743285,2002-08-12 00:00:00
83,2002,8,0,,,0.0037196013,2002-08-12 00:00:00
84,2002,8,0,,,0.0023379119,2002-08-11 08:00:00
85,2002,8,0,,,0.0033117374,2002-08-21 05:00:00
86,2002,8,0,,,0.0036914598,2002-08-27 14:00:00
87,2002,8,0,,,0.002929815,2002-08-03 08:00:00
88,2002,8,0,,,0.003236149,2002-08-11 04:00:00
89,2002,8,0,,,0.0066812607,2002-08-03 20:00:00
90,2002,8,0,,,0.0015270789,2002-08-09 23:00:00
91,2002,8,0,,,0.0048385006,2002-08-03 21:00:00
92,2002,8,0,,,0.0022500306,2002-08-03 22:00:00
93,2002,8,0,,,0.002632539,2002-08-03 16:00:00
94,2002,8,0,,,0.0020129213,2002-08-11 23:00:00
95,2002,8,0,,,0.003101631,2002-08-11 22:00:00
96,2002,8,0,,,0.0021247065,2002-08-11 13:00:00
97,2002,8,0,,,0.0019359634,2002-08-06 16:00:00
98,2002,8,0,,,0.0032653664,2002-08-11 06:00:00
99,2002,8,0,,,0.0031024483,2002-08-27 15:00:00
100,2002,8,0,,,0.0032617608,2002-08-11 03:00:00
101,2002,8,0,,,0.0032525917,2002-08-11 02:00:00
102,2002,8,0,,,0.0017882301,2002-08-31 20:00:00
103,2002,8,0,,,0.0042448477,2002-08-03 21:00:00
104,2002,8,0,,,0.0039620176,2002-08-03 22:00:00
105,2002,8,0,,,0.0017885489,2002-08-03 20:00:00
106,2002,8,0,,,0.0017822445,2002-08-11 22:00:00
107,2002,8,0,,,0.0058872118,2002-08-03 17:00:00
0,2003,6,0,,,0.0029924367554485,2003-06-01 15:00:00
1,2003,6,0,,,0.0072957780212163,2003-06-12 15:00:00
2,2003,6,0,,,0.0042139519937336,2003-06-12 15:00:00
3,2003,6,0,,,0.0077200061641633,2003-06-28 15:00:00
4,2003,6,0,,,0.0030651674605906,2003-06-28 15:00:00
5,2003,6,0,,,0.0014473397750407,2003-06-28 14:00:00
6,2003,6,0,,,0.0022433211561292,2003-06-17 02:00:00
7,2003,6,0,,,0.004094460979104,2003-06-15 18:00:00
9,2003,6,0,,,0.0094365905970335,2003-06-28 18:00:00
10,2003,6,0,,,0.0090983686968684,2003-06-28 18:00:00
11,2003,6,0,,,0.0049649719148874,2003-06-12 18:00:00
12,2003,6,0,,,0.0018437643302604,2003-06-04 23:00:00
13,2003,6,0,,,0.0038358932361006,2003-06-12 14:00:00
14,2003,6,0,,,0.0048905797302722,2003-06-12 15:00:00
15,2003,6,0,,,0.003890826832503,2003-06-05 19:00:00
16,2003,6,0,,,0.0041411481797695,2003-06-12 16:00:00
17,2003,6,0,,,0.0028840221930295,2003-06-28 16:00:00
18,2003,6,0,,,0.003059386042878,2003-06-15 19:00:00
19,2003,6,0,,,0.0041835415177047,2003-06-15 18:00:00
20,2003,6,0,,,0.0037561857607215,2003-06-14 02:00:00
21,2003,6,0,,,0.0019082818180322,2003-06-25 17:00:00
22,2003,6,0,,,0.0061174458824098,2003-06-14 15:00:00
23,2003,6,0,,,0.0024461310822516,2003-06-14 15:00:00
24,2003,6,0,,,0.0010389074450358,2003-06-25 17:00:00
25,2003,6,0,,,0.0067890491336584,2003-06-12 14:00:00
26,2003,6,0,,,0.0074354950338602,2003-06-12 15:00:00
27,2003,6,0,,,0.0042212959378957,2003-06-12 15:00:00
28,2003,6,0,,,0.0037777929101139,2003-06-05 16:00:00
29,2003,6,0,,,0.0042383857071399,2003-06-12 16:00:00
30,2003,6,0,,,0.0023143654689192,2003-06-12 16:00:00
31,2003,6,0,,,0.0021698859054595,2003-06-05 23:00:00
32,2003,6,0,,,0.0052341725677251,2003-06-05 23:00:00
33,2003,6,0,,,0.0028203660622239,2003-06-11 18:00:00
34,2003,6,0,,,0.0047244993038475,2003-06-14 14:00:00
35,2003,6,0,,,0.0024346471764147,2003-06-25 16:00:00
36,2003,6,0,,,0.0028221083339303,2003-06-12 13:00:00
37,2003,6,0,,,0.0015926297055557,2003-06-17 17:00:00
38,2003,6,0,,,0.0042225392535328,2003-06-05 00:00:00
39,2003,6,0,,,0.0035637612454593,2003-06-12 15:00:00
40,2003,6,0,,,0.0026389609556645,2003-06-05 20:00:00
41,2003,6,0,,,0.0081981429830193,2003-06-12 16:00:00
42,2003,6,0,,,0.0042946217581629,2003-06-28 16:00:00
43,2003,6,0,,,0.0041281785815954,2003-06-12 17:00:00
44,2003,6,0,,,0.0018447530455887,2003-06-04 16:00:00
45,2003,6,0,,,0.0051549174822866,2003-06-24 14:00:00
46,2003,6,0,,,0.0013409632956609,2003-06-06 01:00:00
47,2003,6,0,,,0.0041735954582691,2003-06-24 15:00:00
48,2003,6,0,,,0.0093849627301096,2003-06-05 17:00:00
49,2003,6,0,,,0.004757051821798,2003-06-12 13:00:00
50,2003,6,0,,,0.0011284807696938,2003-06-14 11:00:00
51,2003,6,0,,,0.0046611633151769,2003-06-25 19:00:00
52,2003,6,0,,,0.0066198832355439,2003-06-25 19:00:00
