block,TOT_PR,time,year,month,index,to_change,constraint_begin,constraint_end,level_0
35,0.0037490875,2081-08-30 08:00:00,2081,8,899,0,,,
36,0.005452609,2081-08-30 01:00:00,2081,8,900,0,,,
37,0.0029677367,2081-08-19 21:00:00,2081,8,901,0,,,
38,0.0065443562,2081-08-04 04:00:00,2081,8,902,0,,,
39,0.008284102,2081-08-29 19:00:00,2081,8,903,0,,,
40,0.004377736,2081-08-30 02:00:00,2081,8,904,0,,,
41,0.00919694,2081-08-16 18:00:00,2081,8,905,0,,,
42,0.0034516128,2081-08-03 06:00:00,2081,8,906,0,,,
43,0.005748641,2081-08-16 19:00:00,2081,8,907,0,,,
44,0.0076323366,2081-08-16 20:00:00,2081,8,908,0,,,
45,0.009693246,2081-08-03 16:00:00,2081,8,909,0,,,
46,0.010422421,2081-08-03 21:00:00,2081,8,910,0,,,
47,0.0042498857,2081-08-03 21:00:00,2081,8,911,0,,,
48,0.001957911,2081-08-04 02:00:00,2081,8,912,0,,,
49,0.0049841944,2081-08-03 23:00:00,2081,8,913,0,,,
50,0.007734754,2081-08-29 19:00:00,2081,8,914,0,,,
51,0.0065657087,2081-08-04 04:00:00,2081,8,915,0,,,
52,0.0072598285,2081-08-04 05:00:00,2081,8,916,0,,,
53,0.011232248,2081-08-19 23:00:00,2081,8,917,0,,,
54,0.0034828803,2081-08-03 15:00:00,2081,8,918,0,,,
55,0.007578214,2081-08-16 16:00:00,2081,8,919,0,,,
56,0.0076575256,2081-08-04 07:00:00,2081,8,920,0,,,
57,0.006402776,2081-08-20 06:00:00,2081,8,921,0,,,
58,0.0072156745,2081-08-04 08:00:00,2081,8,922,0,,,
59,0.008268158,2081-08-16 21:00:00,2081,8,923,0,,,
60,0.0028659785,2081-08-04 02:00:00,2081,8,924,0,,,
61,0.0024890832,2081-08-04 03:00:00,2081,8,925,0,,,
62,0.003515554,2081-08-03 23:00:00,2081,8,926,0,,,
63,0.0047024204,2081-08-04 04:00:00,2081,8,927,0,,,
64,0.008198162,2081-08-04 00:00:00,2081,8,928,0,,,
65,0.007960894,2081-08-04 05:00:00,2081,8,929,0,,,
66,0.0038935663,2081-08-30 03:00:00,2081,8,930,0,,,
67,0.0144109065,2081-08-20 00:00:00,2081,8,931,0,,,
68,0.0074276626,2081-08-16 19:00:00,2081,8,932,0,,,
69,0.006591901,2081-08-20 01:00:00,2081,8,933,0,,,
70,0.007131123,2081-08-16 20:00:00,2081,8,934,0,,,
71,0.009253161,2081-08-04 08:00:00,2081,8,935,0,,,
72,0.005883027,2081-08-04 02:00:00,2081,8,936,0,,,
73,0.0025389697,2081-08-18 22:00:00,2081,8,937,0,,,
74,0.0048664194,2081-08-03 23:00:00,2081,8,938,0,,,
75,0.006196054,2081-08-29 20:00:00,2081,8,939,0,,,
76,0.006139659,2081-08-04 00:00:00,2081,8,940,0,,,
77,0.0055749724,2081-08-04 04:00:00,2081,8,941,0,,,
78,0.009796177,2081-08-04 01:00:00,2081,8,942,0,,,
79,0.008625136,2081-08-30 03:00:00,2081,8,943,0,,,
80,0.007885679,2081-08-03 16:00:00,2081,8,944,0,,,
81,0.0071183722,2081-08-29 21:00:00,2081,8,945,0,,,
82,0.008229056,2081-08-20 01:00:00,2081,8,946,0,,,
83,0.013195393,2081-08-03 17:00:00,2081,8,947,0,,,
84,0.0027632753,2081-08-16 06:00:00,2081,8,948,0,,,
85,0.004250788,2081-08-16 07:00:00,2081,8,949,0,,,
86,0.006453865,2081-08-03 23:00:00,2081,8,950,0,,,
87,0.008232429,2081-08-18 22:00:00,2081,8,951,0,,,
88,0.0059796064,2081-08-04 00:00:00,2081,8,952,0,,,
89,0.0031752323,2081-08-04 04:00:00,2081,8,953,0,,,
90,0.009576993,2081-08-15 17:00:00,2081,8,954,0,,,
91,0.008340722,2081-08-30 03:00:00,2081,8,955,0,,,
92,0.007891376,2081-08-30 03:00:00,2081,8,956,0,,,
93,0.0065427925,2081-08-30 04:00:00,2081,8,957,0,,,
94,0.008411142,2081-08-20 01:00:00,2081,8,958,0,,,
95,0.0052389437,2081-08-03 17:00:00,2081,8,959,0,,,
96,0.0066747065,2081-08-18 22:00:00,2081,8,960,0,,,
97,0.002282601,2081-08-16 07:00:00,2081,8,961,0,,,
98,0.0074012633,2081-08-03 23:00:00,2081,8,962,0,,,
99,0.005522273,2081-08-18 23:00:00,2081,8,963,0,,,
100,0.0051661776,2081-08-04 00:00:00,2081,8,964,0,,,
101,0.0052937586,2081-08-04 00:00:00,2081,8,965,0,,,
102,0.004414445,2081-08-03 23:00:00,2081,8,966,0,,,
103,0.009357339,2081-08-04 01:00:00,2081,8,967,0,,,
104,0.0066690883,2081-08-04 04:00:00,2081,8,968,0,,,
105,0.0062006037,2081-08-03 17:00:00,2081,8,969,0,,,
106,0.0072883014,2081-08-20 01:00:00,2081,8,970,0,,,
107,0.009447068,2081-08-20 01:00:00,2081,8,971,0,,,
0,0.004022723,2082-06-05 05:00:00,2082,6,972,0,,,
1,0.0019715568,2082-06-04 20:00:00,2082,6,973,0,,,
2,0.0023487296,2082-06-05 17:00:00,2082,6,974,0,,,
3,0.0047320207,2082-06-05 15:00:00,2082,6,975,0,,,
4,0.003730595,2082-06-05 09:00:00,2082,6,976,0,,,
5,0.004771705,2082-06-05 12:00:00,2082,6,977,0,,,
6,0.005504612,2082-06-05 06:00:00,2082,6,978,0,,,
7,0.004371768,2082-06-05 07:00:00,2082,6,979,0,,,
8,0.0022916582,2082-06-09 00:00:00,2082,6,980,0,,,
9,0.003191034,2082-06-08 14:00:00,2082,6,981,0,,,
10,0.0031759413,2082-06-08 14:00:00,2082,6,982,0,,,
11,0.005419094,2082-06-05 09:00:00,2082,6,983,0,,,
12,0.0023702239,2082-06-05 05:00:00,2082,6,984,0,,,
13,0.005263011,2082-06-05 06:00:00,2082,6,985,0,,,
14,0.0029129186,2082-06-03 14:00:00,2082,6,986,0,,,
15,0.0018775737,2082-06-04 21:00:00,2082,6,987,0,,,
16,0.0036224143,2082-06-19 13:00:00,2082,6,988,0,,,
17,0.002480649,2082-06-05 09:00:00,2082,6,989,0,,,
18,0.0044297474,2082-06-05 12:00:00,2082,6,990,0,,,
19,0.004496736,2082-06-05 10:00:00,2082,6,991,0,,,
20,0.0025365576,2082-06-05 08:00:00,2082,6,992,0,,,
21,0.002372371,2082-06-09 01:00:00,2082,6,993,0,,,
22,0.0045070224,2082-06-24 16:00:00,2082,6,994,0,,,
23,0.006979473,2082-06-05 09:00:00,2082,6,995,0,,,
24,0.0032660654,2082-06-05 08:00:00,2082,6,996,0,,,
25,0.003471691,2082-06-05 13:00:00,2082,6,997,0,,,
26,0.0025180434,2082-06-05 16:00:00,2082,6,998,0,,,
27,0.0032648745,2082-06-04 13:00:00,2082,6,999,0,,,
28,0.0032450187,2082-06-19 12:00:00,2082,6,1000,0,,,
29,0.0029725507,2082-06-19 13:00:00,2082,6,1001,0,,,
30,0.005874431,2082-06-05 12:00:00,2082,6,1002,0,,,
31,0.0066947574,2082-06-05 09:00:00,2082,6,1003,0,,,
32,0.0067006713,2082-06-05 09:00:00,2082,6,1004,0,,,
33,0.0041879388,2082-06-05 08:00:00,2082,6,1005,0,,,
34,0.0040070065,2082-06-05 16:00:00,2082,6,1006,0,,,
35,0.0064555192,2082-06-05 10:00:00,2082,6,1007,0,,,
36,0.005802067,2082-06-05 13:00:00,2082,6,1008,0,,,
37,0.0040433984,2082-06-05 07:00:00,2082,6,1009,0,,,
38,0.0043580215,2082-06-05 16:00:00,2082,6,1010,0,,,
39,0.0043586995,2082-06-05 06:00:00,2082,6,1011,0,,,
40,0.0035985513,2082-06-19 13:00:00,2082,6,1012,0,,,
41,0.0021500401,2082-06-05 19:00:00,2082,6,1013,0,,,
42,0.0026793445,2082-06-05 21:00:00,2082,6,1014,0,,,
43,0.0041814838,2082-06-05 11:00:00,2082,6,1015,0,,,
44,0.004320756,2082-06-05 10:00:00,2082,6,1016,0,,,
45,0.0037779857,2082-06-21 00:00:00,2082,6,1017,0,,,
46,0.002234596,2082-06-05 16:00:00,2082,6,1018,0,,,
47,0.0037670727,2082-06-05 15:00:00,2082,6,1019,0,,,
48,0.003947655,2082-06-05 13:00:00,2082,6,1020,0,,,
49,0.0028636686,2082-06-05 05:00:00,2082,6,1021,0,,,
50,0.0047750776,2082-06-05 14:00:00,2082,6,1022,0,,,
51,0.0020021792,2082-06-05 06:00:00,2082,6,1023,0,,,
52,0.0021950407,2082-06-04 16:00:00,2082,6,1024,0,,,
53,0.0063639935,2082-06-04 14:00:00,2082,6,1025,0,,,
54,0.005785873,2082-06-04 14:00:00,2082,6,1026,0,,,
55,0.0027558936,2082-06-05 21:00:00,2082,6,1027,0,,,
56,0.0022176036,2082-06-03 17:00:00,2082,6,1028,0,,,
57,0.0028976067,2082-06-05 10:00:00,2082,6,1029,0,,,
58,0.0010716274,2082-06-21 00:00:00,2082,6,1030,0,,,
59,0.0037137386,2082-06-20 19:00:00,2082,6,1031,0,,,
60,0.0063615404,2082-06-05 14:00:00,2082,6,1032,0,,,
61,0.0044113724,2082-06-05 14:00:00,2082,6,1033,0,,,
62,0.0069417623,2082-06-05 14:00:00,2082,6,1034,0,,,
63,0.0044713635,2082-06-05 17:00:00,2082,6,1035,0,,,
64,0.0043906737,2082-06-04 15:00:00,2082,6,1036,0,,,
65,0.0029459922,2082-06-04 16:00:00,2082,6,1037,0,,,
66,0.0036477607,2082-06-04 15:00:00,2082,6,1038,0,,,
67,0.003931828,2082-06-04 15:00:00,2082,6,1039,0,,,
68,0.0030307686,2082-06-20 14:00:00,2082,6,1040,0,,,
69,0.001710199,2082-06-20 15:00:00,2082,6,1041,0,,,
70,0.0049545756,2082-06-23 18:00:00,2082,6,1042,0,,,
71,0.003491516,2082-06-20 19:00:00,2082,6,1043,0,,,
72,0.008360388,2082-06-05 14:00:00,2082,6,1044,0,,,
73,0.0077422517,2082-06-05 14:00:00,2082,6,1045,0,,,
74,0.0028572087,2082-06-05 01:00:00,2082,6,1046,0,,,
75,0.0037887085,2082-06-05 05:00:00,2082,6,1047,0,,,
76,0.0053656595,2082-06-05 15:00:00,2082,6,1048,0,,,
77,0.0027579768,2082-06-05 16:00:00,2082,6,1049,0,,,
78,0.0033512148,2082-06-04 15:00:00,2082,6,1050,0,,,
79,0.00223117,2082-06-05 21:00:00,2082,6,1051,0,,,
80,0.004487021,2082-06-04 16:00:00,2082,6,1052,0,,,
81,0.0038583928,2082-06-04 16:00:00,2082,6,1053,0,,,
82,0.005951048,2082-06-20 15:00:00,2082,6,1054,0,,,
83,0.0029394086,2082-06-20 16:00:00,2082,6,1055,0,,,
84,0.004784733,2082-06-05 14:00:00,2082,6,1056,0,,,
85,0.003959649,2082-06-05 15:00:00,2082,6,1057,0,,,
86,0.0031604439,2082-06-05 15:00:00,2082,6,1058,0,,,
87,0.015096128,2082-06-05 15:00:00,2082,6,1059,0,,,
88,0.0035613878,2082-06-05 02:00:00,2082,6,1060,0,,,
89,0.0052194754,2082-06-05 02:00:00,2082,6,1061,0,,,
90,0.0035948174,2082-06-05 02:00:00,2082,6,1062,0,,,
91,0.0027131336,2082-06-05 20:00:00,2082,6,1063,0,,,
92,0.0032037639,2082-06-05 21:00:00,2082,6,1064,0,,,
93,0.002560239,2082-06-04 21:00:00,2082,6,1065,0,,,
94,0.0026982035,2082-06-05 22:00:00,2082,6,1066,0,,,
95,0.0021690903,2082-06-03 21:00:00,2082,6,1067,0,,,
96,0.0038592075,2082-06-05 14:00:00,2082,6,1068,0,,,
97,0.0058771037,2082-06-05 15:00:00,2082,6,1069,0,,,
98,0.006690393,2082-06-05 15:00:00,2082,6,1070,0,,,
99,0.0031114272,2082-06-05 05:00:00,2082,6,1071,0,,,
100,0.0026572742,2082-06-05 05:00:00,2082,6,1072,0,,,
101,0.007156349,2082-06-05 16:00:00,2082,6,1073,0,,,
102,0.004470894,2082-06-05 02:00:00,2082,6,1074,0,,,
103,0.0030028173,2082-06-04 16:00:00,2082,6,1075,0,,,
104,0.0013852525,2082-06-05 21:00:00,2082,6,1076,0,,,
105,0.0013952804,2082-06-04 02:00:00,2082,6,1077,0,,,
106,0.0017966367,2082-06-05 00:00:00,2082,6,1078,0,,,
107,0.003284592,2082-06-21 05:00:00,2082,6,1079,0,,,
0,0.0015718164,2082-07-10 05:00:00,2082,7,1080,0,,,
1,0.0017124809,2082-07-31 04:00:00,2082,7,1081,0,,,
2,0.0027959151,2082-07-31 09:00:00,2082,7,1082,0,,,
3,0.0062005147,2082-07-09 15:00:00,2082,7,1083,0,,,
4,0.002162085,2082-07-09 16:00:00,2082,7,1084,0,,,
5,0.003984015,2082-07-09 16:00:00,2082,7,1085,0,,,
6,0.0043470752,2082-07-13 02:00:00,2082,7,1086,0,,,
7,0.0037504137,2082-07-13 01:00:00,2082,7,1087,0,,,
8,0.004286537,2082-07-24 16:00:00,2082,7,1088,0,,,
9,0.0024071229,2082-07-14 12:00:00,2082,7,1089,0,,,
10,0.005279858,2082-07-24 17:00:00,2082,7,1090,0,,,
11,0.0035676775,2082-07-14 14:00:00,2082,7,1091,0,,,
12,0.0019256566,2082-07-10 05:00:00,2082,7,1092,0,,,
13,0.0012053683,2082-07-31 04:00:00,2082,7,1093,0,,,
14,0.0023832386,2082-07-31 07:00:00,2082,7,1094,0,,,
15,0.0025262842,2082-07-31 08:00:00,2082,7,1095,0,,,
16,0.004086094,2082-07-09 15:00:00,2082,7,1096,0,,,
17,0.009580126,2082-07-09 16:00:00,2082,7,1097,0,,,
18,0.0012966322,2082-07-09 16:00:00,2082,7,1098,0,,,
19,0.0035309796,2082-07-12 23:00:00,2082,7,1099,0,,,
20,0.004105881,2082-07-05 21:00:00,2082,7,1100,0,,,
21,0.005573293,2082-07-12 21:00:00,2082,7,1101,0,,,
22,0.009337087,2082-07-24 17:00:00,2082,7,1102,0,,,
23,0.0055748858,2082-07-24 19:00:00,2082,7,1103,0,,,
24,0.0030759887,2082-07-31 03:00:00,2082,7,1104,0,,,
25,0.0023888252,2082-07-31 04:00:00,2082,7,1105,0,,,
26,0.0032035073,2082-07-31 07:00:00,2082,7,1106,0,,,
28,0.0026482572,2082-07-09 15:00:00,2082,7,1108,0,,,
29,0.0062572607,2082-07-09 16:00:00,2082,7,1109,0,,,
30,0.005745044,2082-07-09 16:00:00,2082,7,1110,0,,,
31,0.006176874,2082-07-24 15:00:00,2082,7,1111,0,,,
32,0.0045345537,2082-07-13 01:00:00,2082,7,1112,0,,,
33,0.0070850533,2082-07-05 20:00:00,2082,7,1113,0,,,
34,0.006291165,2082-07-12 22:00:00,2082,7,1114,0,,,
35,0.0049333046,2082-07-24 17:00:00,2082,7,1115,0,,,
36,0.0025505484,2082-07-31 04:00:00,2082,7,1116,0,,,
37,0.0053506265,2082-07-31 04:00:00,2082,7,1117,0,,,
38,0.0022466825,2082-07-31 04:00:00,2082,7,1118,0,,,
39,0.0037387141,2082-07-10 06:00:00,2082,7,1119,0,,,
40,0.0074782935,2082-07-09 15:00:00,2082,7,1120,0,,,
41,0.004250312,2082-07-08 15:00:00,2082,7,1121,0,,,
42,0.00714445,2082-07-09 16:00:00,2082,7,1122,0,,,
43,0.0038357426,2082-07-10 09:00:00,2082,7,1123,0,,,
44,0.0032422272,2082-07-10 10:00:00,2082,7,1124,0,,,
45,0.003987187,2082-07-24 16:00:00,2082,7,1125,0,,,
46,0.007408781,2082-07-05 19:00:00,2082,7,1126,0,,,
47,0.0048654047,2082-07-05 22:00:00,2082,7,1127,0,,,
48,0.0020016353,2082-07-10 02:00:00,2082,7,1128,0,,,
49,0.0044422084,2082-07-30 23:00:00,2082,7,1129,0,,,
53,0.0025810977,2082-07-09 12:00:00,2082,7,1133,0,,,
54,0.004617848,2082-07-09 16:00:00,2082,7,1134,0,,,
55,0.0061756605,2082-07-24 14:00:00,2082,7,1135,0,,,
56,0.0059029986,2082-07-09 17:00:00,2082,7,1136,0,,,
57,0.006777687,2082-07-09 17:00:00,2082,7,1137,0,,,
58,0.004300944,2082-07-12 22:00:00,2082,7,1138,0,,,
59,0.00821,2082-07-24 16:00:00,2082,7,1139,0,,,
60,0.0018009722,2082-07-10 01:00:00,2082,7,1140,0,,,
62,0.0050786226,2082-07-31 01:00:00,2082,7,1142,0,,,
63,0.0026614377,2082-07-31 04:00:00,2082,7,1143,0,,,
64,0.0008716869,2082-07-10 07:00:00,2082,7,1144,0,,,
65,0.0032355199,2082-07-31 01:00:00,2082,7,1145,0,,,
66,0.004956007,2082-07-09 16:00:00,2082,7,1146,0,,,
67,0.0018351706,2082-07-10 09:00:00,2082,7,1147,0,,,
68,0.006431755,2082-07-24 14:00:00,2082,7,1148,0,,,
69,0.011622131,2082-07-08 17:00:00,2082,7,1149,0,,,
70,0.005056763,2082-07-08 17:00:00,2082,7,1150,0,,,
71,0.0039633084,2082-07-08 18:00:00,2082,7,1151,0,,,
72,0.002970545,2082-07-10 01:00:00,2082,7,1152,0,,,
73,0.002764795,2082-07-31 07:00:00,2082,7,1153,0,,,
74,0.0023967002,2082-07-31 08:00:00,2082,7,1154,0,,,
75,0.0040593552,2082-07-31 04:00:00,2082,7,1155,0,,,
76,0.0033715535,2082-07-31 00:00:00,2082,7,1156,0,,,
77,0.0017649877,2082-07-13 19:00:00,2082,7,1157,0,,,
78,0.0011336406,2082-07-09 16:00:00,2082,7,1158,0,,,
79,0.0017814133,2082-07-10 09:00:00,2082,7,1159,0,,,
80,0.003107537,2082-07-09 13:00:00,2082,7,1160,0,,,
81,0.0070591876,2082-07-08 17:00:00,2082,7,1161,0,,,
82,0.0062257773,2082-07-24 15:00:00,2082,7,1162,0,,,
83,0.008530077,2082-07-08 18:00:00,2082,7,1163,0,,,
84,0.004621061,2082-07-09 19:00:00,2082,7,1164,0,,,
85,0.0042028646,2082-07-30 23:00:00,2082,7,1165,0,,,
86,0.0015059329,2082-07-31 07:00:00,2082,7,1166,0,,,
88,0.0017590155,2082-07-30 23:00:00,2082,7,1168,0,,,
89,0.0008310584,2082-07-10 08:00:00,2082,7,1169,0,,,
90,0.0032715707,2082-07-31 01:00:00,2082,7,1170,0,,,
91,0.0013202718,2082-07-10 09:00:00,2082,7,1171,0,,,
92,0.0032242555,2082-07-24 13:00:00,2082,7,1172,0,,,
93,0.005820245,2082-07-08 17:00:00,2082,7,1173,0,,,
94,0.003920423,2082-07-24 15:00:00,2082,7,1174,0,,,
95,0.0068084863,2082-07-08 18:00:00,2082,7,1175,0,,,
96,0.0050940616,2082-07-30 23:00:00,2082,7,1176,0,,,
97,0.0075026336,2082-07-31 07:00:00,2082,7,1177,0,,,
98,0.0020416665,2082-07-09 03:00:00,2082,7,1178,0,,,
99,0.007324053,2082-07-30 21:00:00,2082,7,1179,0,,,
100,0.0010987076,2082-07-24 09:00:00,2082,7,1180,0,,,
101,0.0014807226,2082-07-24 04:00:00,2082,7,1181,0,,,
102,0.0017046612,2082-07-31 01:00:00,2082,7,1182,0,,,
103,0.0010482896,2082-07-10 08:00:00,2082,7,1183,0,,,
104,0.0011145719,2082-07-03 15:00:00,2082,7,1184,0,,,
105,0.004442988,2082-07-24 14:00:00,2082,7,1185,0,,,
106,0.005095182,2082-07-09 18:00:00,2082,7,1186,0,,,
107,0.004186163,2082-07-09 18:00:00,2082,7,1187,0,,,
0,0.003550944,2082-08-31 07:00:00,2082,8,1188,0,,,
1,0.00308343,2082-08-19 18:00:00,2082,8,1189,0,,,
2,0.002696051,2082-08-05 16:00:00,2082,8,1190,0,,,
3,0.0022545718,2082-08-05 14:00:00,2082,8,1191,0,,,
4,0.003457482,2082-08-05 15:00:00,2082,8,1192,0,,,
5,0.0028340959,2082-08-31 15:00:00,2082,8,1193,0,,,
6,0.004561204,2082-08-23 20:00:00,2082,8,1194,0,,,
7,0.0041160304,2082-08-23 20:00:00,2082,8,1195,0,,,
8,0.0024163045,2082-08-23 21:00:00,2082,8,1196,0,,,
9,0.0039601587,2082-08-09 16:00:00,2082,8,1197,0,,,
10,0.0027339212,2082-08-10 15:00:00,2082,8,1198,0,,,
11,0.0072443057,2082-08-09 23:00:00,2082,8,1199,0,,,
12,0.0041786353,2082-08-31 12:00:00,2082,8,1200,0,,,
13,0.0030631877,2082-08-31 12:00:00,2082,8,1201,0,,,
14,0.004983942,2082-08-31 08:00:00,2082,8,1202,0,,,
16,0.0028810163,2082-08-05 14:00:00,2082,8,1204,0,,,
17,0.0036734533,2082-08-31 15:00:00,2082,8,1205,0,,,
18,0.004870219,2082-08-05 16:00:00,2082,8,1206,0,,,
19,0.003859471,2082-08-23 20:00:00,2082,8,1207,0,,,
20,0.0054225554,2082-08-22 18:00:00,2082,8,1208,0,,,
21,0.0037147792,2082-08-22 18:00:00,2082,8,1209,0,,,
22,0.00394102,2082-08-22 19:00:00,2082,8,1210,0,,,
23,0.0043290444,2082-08-23 23:00:00,2082,8,1211,0,,,
24,0.0034566233,2082-08-31 11:00:00,2082,8,1212,0,,,
25,0.0057127997,2082-08-05 14:00:00,2082,8,1213,0,,,
26,0.0034743217,2082-08-05 15:00:00,2082,8,1214,0,,,
27,0.0075823655,2082-08-04 19:00:00,2082,8,1215,0,,,
28,0.0032094703,2082-08-04 05:00:00,2082,8,1216,0,,,
29,0.0039640013,2082-08-04 04:00:00,2082,8,1217,0,,,
30,0.004466237,2082-08-31 15:00:00,2082,8,1218,0,,,
31,0.0058830683,2082-08-05 16:00:00,2082,8,1219,0,,,
32,0.005503314,2082-08-05 17:00:00,2082,8,1220,0,,,
33,0.0029021988,2082-08-05 19:00:00,2082,8,1221,0,,,
34,0.00440455,2082-08-01 01:00:00,2082,8,1222,0,,,
35,0.0035747786,2082-08-04 22:00:00,2082,8,1223,0,,,
36,0.0031604646,2082-08-31 11:00:00,2082,8,1224,0,,,
37,0.0076217675,2082-08-05 14:00:00,2082,8,1225,0,,,
38,0.0030753666,2082-08-31 12:00:00,2082,8,1226,0,,,
39,0.004812755,2082-08-31 13:00:00,2082,8,1227,0,,,
40,0.0038551432,2082-08-24 15:00:00,2082,8,1228,0,,,
41,0.0055517037,2082-08-05 15:00:00,2082,8,1229,0,,,
42,0.0040313513,2082-08-05 15:00:00,2082,8,1230,0,,,
43,0.0035117108,2082-08-31 15:00:00,2082,8,1231,0,,,
44,0.0048517925,2082-08-31 16:00:00,2082,8,1232,0,,,
45,0.008409007,2082-08-05 16:00:00,2082,8,1233,0,,,
46,0.011058716,2082-08-05 17:00:00,2082,8,1234,0,,,
47,0.0030876799,2082-08-05 19:00:00,2082,8,1235,0,,,
48,0.003329871,2082-08-03 23:00:00,2082,8,1236,0,,,
49,0.00947597,2082-08-05 14:00:00,2082,8,1237,0,,,
50,0.00708019,2082-08-04 00:00:00,2082,8,1238,0,,,
51,0.0058967043,2082-08-04 00:00:00,2082,8,1239,0,,,
52,0.0054371785,2082-08-04 00:00:00,2082,8,1240,0,,,
53,0.0062199957,2082-08-05 15:00:00,2082,8,1241,0,,,
54,0.00690011,2082-08-04 01:00:00,2082,8,1242,0,,,
55,0.0044307415,2082-08-05 15:00:00,2082,8,1243,0,,,
56,0.0054378454,2082-08-05 16:00:00,2082,8,1244,0,,,
57,0.0052964743,2082-08-05 16:00:00,2082,8,1245,0,,,
58,0.005421747,2082-08-05 17:00:00,2082,8,1246,0,,,
59,0.00826765,2082-08-05 17:00:00,2082,8,1247,0,,,
60,0.0043322127,2082-08-31 10:00:00,2082,8,1248,0,,,
61,0.0050605647,2082-08-03 23:00:00,2082,8,1249,0,,,
62,0.0027676444,2082-08-31 12:00:00,2082,8,1250,0,,,
63,0.0035635808,2082-08-09 12:00:00,2082,8,1251,0,,,
64,0.0041667228,2082-08-04 00:00:00,2082,8,1252,0,,,
65,0.0036514762,2082-08-31 13:00:00,2082,8,1253,0,,,
66,0.014864732,2082-08-04 01:00:00,2082,8,1254,0,,,
67,0.008678102,2082-08-31 14:00:00,2082,8,1255,0,,,
68,0.0035764128,2082-08-09 15:00:00,2082,8,1256,0,,,
69,0.01383992,2082-08-04 02:00:00,2082,8,1257,0,,,
70,0.0033910314,2082-08-31 16:00:00,2082,8,1258,0,,,
71,0.0064753992,2082-08-05 17:00:00,2082,8,1259,0,,,
72,0.003911285,2082-08-31 10:00:00,2082,8,1260,0,,,
73,0.005531351,2082-08-31 18:00:00,2082,8,1261,0,,,
74,0.0039009813,2082-08-05 15:00:00,2082,8,1262,0,,,
75,0.007950509,2082-08-05 15:00:00,2082,8,1263,0,,,
76,0.009427529,2082-08-05 15:00:00,2082,8,1264,0,,,
77,0.0032260662,2082-08-09 13:00:00,2082,8,1265,0,,,
78,0.0062174853,2082-08-04 01:00:00,2082,8,1266,0,,,
79,0.0055807983,2082-08-31 14:00:00,2082,8,1267,0,,,
80,0.010624528,2082-08-05 16:00:00,2082,8,1268,0,,,
81,0.0062835333,2082-08-04 02:00:00,2082,8,1269,0,,,
82,0.0060317405,2082-08-31 15:00:00,2082,8,1270,0,,,
83,0.0060484805,2082-08-04 03:00:00,2082,8,1271,0,,,
84,0.003993084,2082-08-31 17:00:00,2082,8,1272,0,,,
85,0.0047894553,2082-08-31 21:00:00,2082,8,1273,0,,,
86,0.0077756587,2082-08-05 15:00:00,2082,8,1274,0,,,
87,0.0058258236,2082-08-03 21:00:00,2082,8,1275,0,,,
88,0.0025402012,2082-08-31 12:00:00,2082,8,1276,0,,,
89,0.0028893705,2082-08-31 05:00:00,2082,8,1277,0,,,
90,0.0029405104,2082-08-09 14:00:00,2082,8,1278,0,,,
91,0.004009148,2082-08-31 06:00:00,2082,8,1279,0,,,
92,0.00623204,2082-08-05 16:00:00,2082,8,1280,0,,,
93,0.003545453,2082-08-31 15:00:00,2082,8,1281,0,,,
94,0.004398328,2082-08-31 15:00:00,2082,8,1282,0,,,
95,0.005903886,2082-08-05 17:00:00,2082,8,1283,0,,,
96,0.00471023,2082-08-05 15:00:00,2082,8,1284,0,,,
97,0.0038827816,2082-08-05 15:00:00,2082,8,1285,0,,,
98,0.0057402775,2082-08-03 21:00:00,2082,8,1286,0,,,
99,0.0039973725,2082-08-05 14:00:00,2082,8,1287,0,,,
100,0.0022064825,2082-08-31 23:00:00,2082,8,1288,0,,,
101,0.005822872,2082-08-05 16:00:00,2082,8,1289,0,,,
102,0.006714431,2082-08-05 16:00:00,2082,8,1290,0,,,
103,0.004382576,2082-08-31 06:00:00,2082,8,1291,0,,,
104,0.0021820134,2082-08-05 16:00:00,2082,8,1292,0,,,
105,0.0019795161,2082-08-31 15:00:00,2082,8,1293,0,,,
106,0.005588928,2082-08-05 17:00:00,2082,8,1294,0,,,
107,0.02067685,2082-08-05 17:00:00,2082,8,1295,0,,,
0,0.0019799257,2083-06-30 20:00:00,2083,6,1296,0,,,
1,0.004653397,2083-06-04 19:00:00,2083,6,1297,0,,,
2,0.004303979,2083-06-04 20:00:00,2083,6,1298,0,,,
3,0.0038694127,2083-06-28 20:00:00,2083,6,1299,0,,,
4,0.002098676,2083-06-12 19:00:00,2083,6,1300,0,,,
5,0.004324806,2083-06-04 18:00:00,2083,6,1301,0,,,
6,0.003336212,2083-06-02 09:00:00,2083,6,1302,0,,,
7,0.0018863386,2083-06-02 09:00:00,2083,6,1303,0,,,
8,0.0013537466,2083-06-01 19:00:00,2083,6,1304,0,,,
9,0.0043797805,2083-06-05 17:00:00,2083,6,1305,0,,,
10,0.0048491713,2083-06-05 22:00:00,2083,6,1306,0,,,
11,0.0040648654,2083-06-01 22:00:00,2083,6,1307,0,,,
12,0.00083754316,2083-06-28 19:00:00,2083,6,1308,0,,,
13,0.0014777373,2083-06-05 05:00:00,2083,6,1309,0,,,
14,0.0040889247,2083-06-04 23:00:00,2083,6,1310,0,,,
15,0.0021162499,2083-06-04 20:00:00,2083,6,1311,0,,,
