block,year,month,to_change,constraint_begin,constraint_end,TOT_PR,time
18,2005,6,0,,,0.0017338934,2005-06-29 16:00:00
19,2005,6,0,,,0.007977669,2005-06-29 17:00:00
20,2005,6,0,,,0.0033506257,2005-06-21 20:00:00
21,2005,6,0,,,0.004101825,2005-06-29 18:00:00
22,2005,6,0,,,0.0024617324,2005-06-29 19:00:00
23,2005,6,0,,,0.0041490295,2005-06-29 19:00:00
24,2005,6,0,,,0.001538413,2005-06-14 19:00:00
25,2005,6,0,,,0.0022360862,2005-06-21 19:00:00
26,2005,6,0,,,0.0010463753,2005-06-21 08:00:00
27,2005,6,0,,,0.0021762177,2005-06-03 22:00:00
28,2005,6,0,,,0.0031203195,2005-06-21 19:00:00
29,2005,6,0,,,0.0044153063,2005-06-21 18:00:00
30,2005,6,0,,,0.0024330155,2005-06-25 19:00:00
31,2005,6,0,,,0.005042398,2005-06-27 15:00:00
32,2005,6,0,,,0.0031564273,2005-06-21 18:00:00
34,2005,6,0,,,0.003144861,2005-06-29 17:00:00
35,2005,6,0,,,0.0019827874,2005-06-29 18:00:00
36,2005,6,0,,,0.0013449935,2005-06-29 19:00:00
37,2005,6,0,,,0.004647389,2005-06-29 19:00:00
38,2005,6,0,,,0.0036135348,2005-06-03 19:00:00
39,2005,6,0,,,0.0036561056,2005-06-21 17:00:00
40,2005,6,0,,,0.0015502166,2005-06-25 14:00:00
41,2005,6,0,,,0.0029853992,2005-06-21 17:00:00
42,2005,6,0,,,0.0016378294,2005-06-29 17:00:00
44,2005,6,0,,,0.004902816,2005-06-29 19:00:00
45,2005,6,0,,,0.0022035863,2005-06-21 16:00:00
46,2005,6,0,,,0.008263847,2005-06-29 20:00:00
47,2005,6,0,,,0.0043385737,2005-06-21 17:00:00
0,2005,7,0,,,0.003253732,2005-07-29 19:00:00
1,2005,7,0,,,0.0022172602,2005-07-04 11:00:00
2,2005,7,0,,,0.0016192372,2005-07-25 13:00:00
3,2005,7,0,,,0.004662778,2005-07-18 14:00:00
4,2005,7,0,,,0.0027060905,2005-07-25 13:00:00
5,2005,7,0,,,0.0021158142,2005-07-25 15:00:00
6,2005,7,0,,,0.0010140861,2005-07-25 16:00:00
7,2005,7,0,,,0.0011575796,2005-07-07 21:00:00
8,2005,7,0,,,0.0029155337,2005-07-29 22:00:00
9,2005,7,0,,,0.0027311142,2005-07-29 19:00:00
10,2005,7,0,,,0.0035580262,2005-07-29 20:00:00
11,2005,7,0,,,0.0025181845,2005-07-25 11:00:00
12,2005,7,0,,,0.0037012089,2005-07-29 13:00:00
13,2005,7,0,,,0.0037971349,2005-07-25 14:00:00
14,2005,7,0,,,0.002484292,2005-07-18 16:00:00
15,2005,7,0,,,0.0046215896,2005-07-25 16:00:00
16,2005,7,0,,,0.00286066,2005-07-04 11:00:00
17,2005,7,0,,,0.0016291486,2005-07-29 21:00:00
18,2005,7,0,,,0.0017217514,2005-07-10 03:00:00
19,2005,7,0,,,0.001601923,2005-07-29 21:00:00
20,2005,7,0,,,0.00252154,2005-07-18 12:00:00
21,2005,7,0,,,0.0031637896,2005-07-25 12:00:00
22,2005,7,0,,,0.0028936581,2005-07-30 16:00:00
23,2005,7,0,,,0.004668608,2005-07-29 22:00:00
24,2005,7,0,,,0.0052331667,2005-07-04 09:00:00
25,2005,7,0,,,0.0041128686,2005-07-04 09:00:00
26,2005,7,0,,,0.001971,2005-07-04 10:00:00
27,2005,7,0,,,0.001235352,2005-07-26 01:00:00
28,2005,7,0,,,0.0025828276,2005-07-18 12:00:00
29,2005,7,0,,,0.0031124856,2005-07-29 22:00:00
30,2005,7,0,,,0.0060896534,2005-07-18 13:00:00
31,2005,7,0,,,0.0032193484,2005-07-29 15:00:00
32,2005,7,0,,,0.008612255,2005-07-04 08:00:00
33,2005,7,0,,,0.0038290638,2005-07-04 08:00:00
35,2005,7,0,,,0.0029883794,2005-07-29 22:00:00
37,2005,7,0,,,0.0015825527,2005-07-26 01:00:00
38,2005,7,0,,,0.0049776747,2005-07-29 13:00:00
39,2005,7,0,,,0.005648523,2005-07-29 14:00:00
40,2005,7,0,,,0.0038236608,2005-07-04 08:00:00
41,2005,7,0,,,0.0026125945,2005-07-29 23:00:00
42,2005,7,0,,,0.0021941029,2005-07-30 00:00:00
43,2005,7,0,,,0.003958596,2005-07-04 09:00:00
44,2005,7,0,,,0.0043861456,2005-07-29 23:00:00
45,2005,7,0,,,0.0020317181,2005-07-26 01:00:00
46,2005,7,0,,,0.0015623794,2005-07-26 02:00:00
47,2005,7,0,,,0.002193361,2005-07-26 02:00:00
0,2005,8,0,,,0.0023320308,2005-08-27 09:00:00
1,2005,8,0,,,0.0030590622,2005-08-27 11:00:00
2,2005,8,0,,,0.0013254033,2005-08-27 10:00:00
3,2005,8,0,,,0.0020087177,2005-08-27 11:00:00
4,2005,8,0,,,0.0017400559,2005-08-27 12:00:00
5,2005,8,0,,,0.0022316936,2005-08-27 13:00:00
6,2005,8,0,,,0.0020184494,2005-08-27 17:00:00
7,2005,8,0,,,0.0026012666,2005-08-01 17:00:00
8,2005,8,0,,,0.0016392599,2005-08-27 09:00:00
9,2005,8,0,,,0.0018536845,2005-08-27 10:00:00
10,2005,8,0,,,0.003136775,2005-08-19 15:00:00
11,2005,8,0,,,0.00213155,2005-08-27 11:00:00
12,2005,8,0,,,0.0020842769,2005-08-27 12:00:00
13,2005,8,0,,,0.0023070402,2005-08-27 14:00:00
14,2005,8,0,,,0.0026633262,2005-08-27 16:00:00
15,2005,8,0,,,0.003882266,2005-08-02 05:00:00
16,2005,8,0,,,0.0018306619,2005-08-18 13:00:00
17,2005,8,0,,,0.0013018897,2005-08-27 01:00:00
18,2005,8,0,,,0.0027187725,2005-08-19 16:00:00
19,2005,8,0,,,0.0040598116,2005-08-19 16:00:00
20,2005,8,0,,,0.0034125347,2005-08-19 17:00:00
21,2005,8,0,,,0.0020230913,2005-08-19 16:00:00
24,2005,8,0,,,0.001677641,2005-08-27 14:00:00
25,2005,8,0,,,0.0022252467,2005-08-27 15:00:00
26,2005,8,0,,,0.001190548,2005-08-27 11:00:00
27,2005,8,0,,,0.0018621766,2005-08-02 04:00:00
28,2005,8,0,,,0.004337068,2005-08-19 17:00:00
29,2005,8,0,,,0.0040260036,2005-08-19 18:00:00
30,2005,8,0,,,0.0029090892,2005-08-19 16:00:00
31,2005,8,0,,,0.0032457768,2005-08-19 17:00:00
32,2005,8,0,,,0.0013365331,2005-08-27 13:00:00
33,2005,8,0,,,0.0013733442,2005-08-27 14:00:00
34,2005,8,0,,,0.0022962394,2005-08-27 15:00:00
35,2005,8,0,,,0.0020695091,2005-08-27 12:00:00
36,2005,8,0,,,0.0027591707,2005-08-01 23:00:00
37,2005,8,0,,,0.0036325816,2005-08-02 00:00:00
38,2005,8,0,,,0.0028711753,2005-08-18 17:00:00
39,2005,8,0,,,0.0026626114,2005-08-27 14:00:00
40,2005,8,0,,,0.0033159987,2005-08-27 11:00:00
41,2005,8,0,,,0.0011028536,2005-08-27 14:00:00
42,2005,8,0,,,0.0013261263,2005-08-27 15:00:00
43,2005,8,0,,,0.0015112942,2005-08-27 16:00:00
44,2005,8,0,,,0.0028749052,2005-08-18 13:00:00
45,2005,8,0,,,0.0015361982,2005-08-02 00:00:00
46,2005,8,0,,,0.0014794884,2005-08-02 01:00:00
47,2005,8,0,,,0.002627789,2005-08-02 01:00:00
0,2006,6,0,,,0.0018920441,2006-06-25 17:00:00
1,2006,6,0,,,0.004721904,2006-06-25 18:00:00
2,2006,6,0,,,0.00209318,2006-06-25 12:00:00
3,2006,6,0,,,0.0028473102,2006-06-25 13:00:00
4,2006,6,0,,,0.0021941157,2006-06-25 14:00:00
5,2006,6,0,,,0.0017301937,2006-06-25 00:00:00
6,2006,6,0,,,0.0034489732,2006-06-30 18:00:00
7,2006,6,0,,,0.0034172186,2006-06-30 18:00:00
8,2006,6,0,,,0.000798416,2006-06-19 15:00:00
9,2006,6,0,,,0.0032483644,2006-06-25 13:00:00
10,2006,6,0,,,0.0021571228,2006-06-25 13:00:00
11,2006,6,0,,,0.0027239257,2006-06-25 19:00:00
12,2006,6,0,,,0.0028414112,2006-06-25 14:00:00
13,2006,6,0,,,0.0032203451,2006-06-25 01:00:00
14,2006,6,0,,,0.003004475,2006-06-20 22:00:00
15,2006,6,0,,,0.0024821335,2006-06-29 22:00:00
16,2006,6,0,,,0.0016259601,2006-06-25 14:00:00
17,2006,6,0,,,0.004244566,2006-06-25 14:00:00
18,2006,6,0,,,0.002787145,2006-06-20 21:00:00
19,2006,6,0,,,0.002486506,2006-06-26 14:00:00
20,2006,6,0,,,0.002263682,2006-06-25 14:00:00
21,2006,6,0,,,0.0023897218,2006-06-30 13:00:00
22,2006,6,0,,,0.0022218674,2006-06-25 16:00:00
23,2006,6,0,,,0.0019313652,2006-06-20 23:00:00
24,2006,6,0,,,0.0036610211,2006-06-20 22:00:00
25,2006,6,0,,,0.003930571,2006-06-25 15:00:00
26,2006,6,0,,,0.0022401742,2006-06-25 15:00:00
27,2006,6,0,,,0.002323346,2006-06-21 02:00:00
28,2006,6,0,,,0.0017340634,2006-06-25 14:00:00
29,2006,6,0,,,0.0028643324,2006-06-20 19:00:00
30,2006,6,0,,,0.0026540945,2006-06-14 20:00:00
31,2006,6,0,,,0.002771114,2006-06-26 17:00:00
32,2006,6,0,,,0.0015851333,2006-06-21 00:00:00
33,2006,6,0,,,0.004076018,2006-06-20 23:00:00
34,2006,6,0,,,0.0042882697,2006-06-21 00:00:00
35,2006,6,0,,,0.004946481,2006-06-19 15:00:00
36,2006,6,0,,,0.002216148,2006-06-21 01:00:00
37,2006,6,0,,,0.003063084,2006-06-21 02:00:00
38,2006,6,0,,,0.001148724,2006-06-20 18:00:00
39,2006,6,0,,,0.0019157843,2006-06-27 15:00:00
40,2006,6,0,,,0.0025823251,2006-06-25 15:00:00
41,2006,6,0,,,0.001928482,2006-06-25 15:00:00
42,2006,6,0,,,0.002904518,2006-06-25 16:00:00
43,2006,6,0,,,0.0020715417,2006-06-19 16:00:00
44,2006,6,0,,,0.004964742,2006-06-19 16:00:00
45,2006,6,0,,,0.0020947661,2006-06-19 16:00:00
46,2006,6,0,,,0.00507662,2006-06-21 03:00:00
47,2006,6,0,,,0.0035714933,2006-06-27 16:00:00
0,2006,7,0,,,0.0020075683,2006-07-30 19:00:00
1,2006,7,0,,,0.002306746,2006-07-04 21:00:00
2,2006,7,0,,,0.002114928,2006-07-30 19:00:00
3,2006,7,0,,,0.0011290973,2006-07-27 19:00:00
4,2006,7,0,,,0.0034594384,2006-07-05 18:00:00
5,2006,7,0,,,0.004276142,2006-07-12 20:00:00
7,2006,7,0,,,0.0012835504,2006-07-05 20:00:00
8,2006,7,0,,,0.0023090001,2006-07-28 01:00:00
9,2006,7,0,,,0.0020925854,2006-07-30 20:00:00
10,2006,7,0,,,0.00091457745,2006-07-01 16:00:00
11,2006,7,0,,,0.0025231754,2006-07-27 21:00:00
12,2006,7,0,,,0.0027773278,2006-07-12 19:00:00
13,2006,7,0,,,0.0029971313,2006-07-05 19:00:00
14,2006,7,0,,,0.0025353343,2006-07-28 13:00:00
15,2006,7,0,,,0.0023369277,2006-07-28 08:00:00
16,2006,7,0,,,0.0037675127,2006-07-28 02:00:00
17,2006,7,0,,,0.005276362,2006-07-30 20:00:00
18,2006,7,0,,,0.004095308,2006-07-30 21:00:00
19,2006,7,0,,,0.0046800897,2006-07-30 21:00:00
20,2006,7,0,,,0.0031047906,2006-07-28 15:00:00
21,2006,7,0,,,0.002707711,2006-07-31 16:00:00
22,2006,7,0,,,0.002366841,2006-07-28 13:00:00
23,2006,7,0,,,0.0040746685,2006-07-31 13:00:00
24,2006,7,0,,,0.0043417467,2006-07-06 03:00:00
25,2006,7,0,,,0.0032394612,2006-07-06 03:00:00
26,2006,7,0,,,0.0039431863,2006-07-28 03:00:00
27,2006,7,0,,,0.0036747267,2006-07-28 04:00:00
28,2006,7,0,,,0.003749401,2006-07-30 22:00:00
29,2006,7,0,,,0.005485072,2006-07-05 20:00:00
30,2006,7,0,,,0.0029203265,2006-07-05 20:00:00
31,2006,7,0,,,0.0018726146,2006-07-08 17:00:00
32,2006,7,0,,,0.0034446153,2006-07-28 06:00:00
33,2006,7,0,,,0.0018509028,2006-07-28 03:00:00
34,2006,7,0,,,0.003231183,2006-07-06 04:00:00
35,2006,7,0,,,0.0025737185,2006-07-28 04:00:00
36,2006,7,0,,,0.0021347217,2006-07-06 07:00:00
37,2006,7,0,,,0.004256396,2006-07-05 20:00:00
38,2006,7,0,,,0.0024273947,2006-07-08 16:00:00
39,2006,7,0,,,0.005448875,2006-07-05 21:00:00
40,2006,7,0,,,0.0036811035,2006-07-28 04:00:00
41,2006,7,0,,,0.003549898,2006-07-27 18:00:00
42,2006,7,0,,,0.00201908,2006-07-21 22:00:00
43,2006,7,0,,,0.0044586128,2006-07-28 05:00:00
44,2006,7,0,,,0.0027773883,2006-07-28 05:00:00
45,2006,7,0,,,0.003101578,2006-07-30 23:00:00
46,2006,7,0,,,0.0019807834,2006-07-08 17:00:00
47,2006,7,0,,,0.0025080335,2006-07-05 21:00:00
0,2006,8,0,,,0.0042036544,2006-08-23 22:00:00
1,2006,8,0,,,0.003039969,2006-08-19 16:00:00
2,2006,8,0,,,0.0024670253,2006-08-23 23:00:00
3,2006,8,0,,,0.0023322636,2006-08-24 00:00:00
4,2006,8,0,,,0.0038738858,2006-08-16 18:00:00
5,2006,8,0,,,0.0036685346,2006-08-24 01:00:00
6,2006,8,0,,,0.0044194623,2006-08-24 02:00:00
7,2006,8,0,,,0.0039726095,2006-08-16 01:00:00
8,2006,8,0,,,0.0021750806,2006-08-23 22:00:00
9,2006,8,0,,,0.002937837,2006-08-15 21:00:00
10,2006,8,0,,,0.0033136993,2006-08-23 23:00:00
11,2006,8,0,,,0.0021797584,2006-08-24 00:00:00
12,2006,8,0,,,0.0022706501,2006-08-15 19:00:00
13,2006,8,0,,,0.004745638,2006-08-16 22:00:00
14,2006,8,0,,,0.0041723843,2006-08-24 02:00:00
15,2006,8,0,,,0.003012517,2006-08-24 03:00:00
16,2006,8,0,,,0.0018992759,2006-08-16 23:00:00
17,2006,8,0,,,0.0027735876,2006-08-15 21:00:00
18,2006,8,0,,,0.002540383,2006-08-15 22:00:00
19,2006,8,0,,,0.0017230498,2006-08-15 18:00:00
20,2006,8,0,,,0.0028129923,2006-08-19 17:00:00
21,2006,8,0,,,0.0029524632,2006-08-19 18:00:00
22,2006,8,0,,,0.003054662,2006-08-16 20:00:00
23,2006,8,0,,,0.0022665723,2006-08-24 02:00:00
24,2006,8,0,,,0.004272608,2006-08-16 22:00:00
25,2006,8,0,,,0.0034266773,2006-08-15 21:00:00
26,2006,8,0,,,0.0024216233,2006-08-18 23:00:00
27,2006,8,0,,,0.001751161,2006-08-18 23:00:00
29,2006,8,0,,,0.0029038254,2006-08-19 18:00:00
30,2006,8,0,,,0.0025912838,2006-08-18 00:00:00
31,2006,8,0,,,0.0037479845,2006-08-19 19:00:00
32,2006,8,0,,,0.0037196176,2006-08-16 20:00:00
33,2006,8,0,,,0.002488453,2006-08-16 22:00:00
34,2006,8,0,,,0.0024079815,2006-08-05 01:00:00
35,2006,8,0,,,0.0031654814,2006-08-15 22:00:00
36,2006,8,0,,,0.0031917824,2006-08-15 23:00:00
37,2006,8,0,,,0.0021311403,2006-08-19 01:00:00
38,2006,8,0,,,0.0023257018,2006-08-19 18:00:00
39,2006,8,0,,,0.0038747818,2006-08-19 19:00:00
40,2006,8,0,,,0.0020008232,2006-08-16 18:00:00
41,2006,8,0,,,0.004329824,2006-08-16 19:00:00
42,2006,8,0,,,0.002564685,2006-08-16 23:00:00
43,2006,8,0,,,0.0015087869,2006-08-19 00:00:00
44,2006,8,0,,,0.0034036676,2006-08-15 23:00:00
45,2006,8,0,,,0.0031345265,2006-08-16 00:00:00
46,2006,8,0,,,0.0019377936,2006-08-18 02:00:00
47,2006,8,0,,,0.0015828112,2006-08-04 15:00:00
0,2007,6,0,,,0.0037049574,2007-06-21 03:00:00
1,2007,6,0,,,0.002789697,2007-06-21 04:00:00
2,2007,6,0,,,0.0032514234,2007-06-21 05:00:00
3,2007,6,0,,,0.0013656304,2007-06-19 21:00:00
4,2007,6,0,,,0.0035267575,2007-06-20 21:00:00
5,2007,6,0,,,0.0061380933,2007-06-20 22:00:00
6,2007,6,0,,,0.0028062325,2007-06-20 22:00:00
7,2007,6,0,,,0.00206759,2007-06-15 13:00:00
8,2007,6,0,,,0.0029975958,2007-06-20 21:00:00
9,2007,6,0,,,0.004306255,2007-06-20 22:00:00
10,2007,6,0,,,0.004410671,2007-06-14 16:00:00
11,2007,6,0,,,0.0018607369,2007-06-14 17:00:00
12,2007,6,0,,,0.004028343,2007-06-21 06:00:00
13,2007,6,0,,,0.004773575,2007-06-20 22:00:00
14,2007,6,0,,,0.003719782,2007-06-20 22:00:00
15,2007,6,0,,,0.0046925903,2007-06-20 20:00:00
16,2007,6,0,,,0.002877916,2007-06-06 20:00:00
17,2007,6,0,,,0.0027717543,2007-06-20 22:00:00
18,2007,6,0,,,0.0058157085,2007-06-20 23:00:00
19,2007,6,0,,,0.0042040856,2007-06-14 17:00:00
20,2007,6,0,,,0.0033426664,2007-06-21 06:00:00
21,2007,6,0,,,0.0036722491,2007-06-25 16:00:00
22,2007,6,0,,,0.0067180507,2007-06-21 07:00:00
23,2007,6,0,,,0.001974611,2007-06-21 08:00:00
24,2007,6,0,,,0.0036810106,2007-06-14 14:00:00
25,2007,6,0,,,0.0026127202,2007-06-07 19:00:00
26,2007,6,0,,,0.002260716,2007-06-07 17:00:00
27,2007,6,0,,,0.0049216156,2007-06-21 00:00:00
28,2007,6,0,,,0.0030922045,2007-06-21 06:00:00
29,2007,6,0,,,0.003605681,2007-06-21 07:00:00
30,2007,6,0,,,0.0040534036,2007-06-05 16:00:00
31,2007,6,0,,,0.0025752266,2007-06-25 18:00:00
32,2007,6,0,,,0.001358844,2007-06-20 22:00:00
33,2007,6,0,,,0.0030059232,2007-06-20 22:00:00
34,2007,6,0,,,0.002695048,2007-06-20 02:00:00
35,2007,6,0,,,0.0018493466,2007-06-20 17:00:00
36,2007,6,0,,,0.0043725413,2007-06-14 18:00:00
37,2007,6,0,,,0.004916637,2007-06-14 18:00:00
38,2007,6,0,,,0.0026535492,2007-06-25 16:00:00
39,2007,6,0,,,0.004703996,2007-06-21 08:00:00
40,2007,6,0,,,0.0030743564,2007-06-14 15:00:00
41,2007,6,0,,,0.0028200862,2007-06-14 15:00:00
42,2007,6,0,,,0.002023428,2007-06-21 04:00:00
43,2007,6,0,,,0.0029382175,2007-06-21 06:00:00
44,2007,6,0,,,0.0030998513,2007-06-20 03:00:00
45,2007,6,0,,,0.0043734815,2007-06-20 04:00:00
46,2007,6,0,,,0.0024988547,2007-06-21 02:00:00
47,2007,6,0,,,0.0020848513,2007-06-09 10:00:00
0,2007,7,0,,,0.0021371655,2007-07-09 02:00:00
1,2007,7,0,,,0.0023335302,2007-07-04 00:00:00
2,2007,7,0,,,0.001297038,2007-07-22 16:00:00
3,2007,7,0,,,0.0016257829,2007-07-01 12:00:00
4,2007,7,0,,,0.0016608606,2007-07-08 18:00:00
5,2007,7,0,,,0.0031124575,2007-07-01 21:00:00
6,2007,7,0,,,0.0052551706,2007-07-02 13:00:00
7,2007,7,0,,,0.0042132935,2007-07-02 14:00:00
8,2007,7,0,,,0.0025932486,2007-07-08 15:00:00
9,2007,7,0,,,0.0019818959,2007-07-01 23:00:00
10,2007,7,0,,,0.002755572,2007-07-08 16:00:00
11,2007,7,0,,,0.0015465192,2007-07-02 03:00:00
12,2007,7,0,,,0.0028780736,2007-07-01 13:00:00
13,2007,7,0,,,0.002279198,2007-07-22 13:00:00
14,2007,7,0,,,0.003740766,2007-07-02 12:00:00
15,2007,7,0,,,0.004796871,2007-07-01 22:00:00
16,2007,7,0,,,0.002814795,2007-07-22 02:00:00
17,2007,7,0,,,0.00303846,2007-07-22 03:00:00
18,2007,7,0,,,0.0025033173,2007-07-08 16:00:00
19,2007,7,0,,,0.0026937341,2007-07-08 23:00:00
20,2007,7,0,,,0.0019473277,2007-07-18 17:00:00
21,2007,7,0,,,0.0032019964,2007-07-01 14:00:00
22,2007,7,0,,,0.0024524503,2007-07-09 05:00:00
23,2007,7,0,,,0.0027449867,2007-07-22 14:00:00
24,2007,7,0,,,0.002181475,2007-07-01 20:00:00
25,2007,7,0,,,0.0018468293,2007-07-08 18:00:00
26,2007,7,0,,,0.0043030255,2007-07-22 03:00:00
27,2007,7,0,,,0.0024512566,2007-07-01 21:00:00
28,2007,7,0,,,0.002478101,2007-07-23 22:00:00
29,2007,7,0,,,0.0023947754,2007-07-08 18:00:00
30,2007,7,0,,,0.0019815047,2007-07-20 15:00:00
31,2007,7,0,,,0.0022326552,2007-07-08 19:00:00
32,2007,7,0,,,0.0031659456,2007-07-01 19:00:00
33,2007,7,0,,,0.0040678266,2007-07-01 20:00:00
34,2007,7,0,,,0.0011500629,2007-07-22 01:00:00
35,2007,7,0,,,0.0013695098,2007-07-02 03:00:00
36,2007,7,0,,,0.0047563002,2007-07-22 04:00:00
37,2007,7,0,,,0.0067815036,2007-07-23 21:00:00
38,2007,7,0,,,0.0024702586,2007-07-23 22:00:00
39,2007,7,0,,,0.0024587198,2007-07-08 19:00:00
40,2007,7,0,,,0.0050352933,2007-07-01 19:00:00
41,2007,7,0,,,0.004230297,2007-07-01 20:00:00
42,2007,7,0,,,0.004270644,2007-07-01 21:00:00
43,2007,7,0,,,0.0026044892,2007-07-19 21:00:00
44,2007,7,0,,,0.0036694077,2007-07-23 17:00:00
45,2007,7,0,,,0.0016389745,2007-07-09 05:00:00
46,2007,7,0,,,0.0028672183,2007-07-23 21:00:00
47,2007,7,0,,,0.0021452436,2007-07-23 22:00:00
0,2007,8,0,,,0.0015778627,2007-08-16 03:00:00
1,2007,8,0,,,0.0019993444,2007-08-16 04:00:00
2,2007,8,0,,,0.0012855409,2007-08-21 16:00:00
3,2007,8,0,,,0.0016673395,2007-08-07 16:00:00
4,2007,8,0,,,0.0029810164,2007-08-21 23:00:00
5,2007,8,0,,,0.0043171146,2007-08-16 14:00:00
6,2007,8,0,,,0.006413697,2007-08-16 15:00:00
7,2007,8,0,,,0.00393716,2007-08-16 15:00:00
8,2007,8,0,,,0.0012910541,2007-08-16 04:00:00
9,2007,8,0,,,0.002984573,2007-08-06 18:00:00
10,2007,8,0,,,0.0019530354,2007-08-02 19:00:00
11,2007,8,0,,,0.0023688027,2007-08-07 15:00:00
12,2007,8,0,,,0.0017345664,2007-08-22 00:00:00
13,2007,8,0,,,0.0028414896,2007-08-16 14:00:00
14,2007,8,0,,,0.0076627033,2007-08-16 15:00:00
15,2007,8,0,,,0.003375265,2007-08-08 14:00:00
16,2007,8,0,,,0.0027676628,2007-08-02 16:00:00
17,2007,8,0,,,0.004453834,2007-08-06 19:00:00
18,2007,8,0,,,0.0030997593,2007-08-06 20:00:00
19,2007,8,0,,,0.0016270971,2007-08-16 05:00:00
20,2007,8,0,,,0.0021061595,2007-08-16 06:00:00
21,2007,8,0,,,0.0040707137,2007-08-08 11:00:00
22,2007,8,0,,,0.004710492,2007-08-08 12:00:00
23,2007,8,0,,,0.0029341897,2007-08-16 16:00:00
24,2007,8,0,,,0.0037374166,2007-08-15 22:00:00
25,2007,8,0,,,0.0028488243,2007-08-15 23:00:00
26,2007,8,0,,,0.0040262057,2007-08-06 20:00:00
27,2007,8,0,,,0.0025333127,2007-08-06 18:00:00
28,2007,8,0,,,0.0018036007,2007-08-16 06:00:00
29,2007,8,0,,,0.0017816983,2007-08-07 18:00:00
30,2007,8,0,,,0.002091473,2007-08-02 14:00:00
31,2007,8,0,,,0.002427796,2007-08-07 20:00:00
32,2007,8,0,,,0.0020633843,2007-08-15 23:00:00
33,2007,8,0,,,0.0048060464,2007-08-15 23:00:00
34,2007,8,0,,,0.0038300352,2007-08-16 00:00:00
35,2007,8,0,,,0.0041918173,2007-08-06 20:00:00
36,2007,8,0,,,0.003557317,2007-08-06 20:00:00
37,2007,8,0,,,0.002424862,2007-08-06 21:00:00
38,2007,8,0,,,0.0019772863,2007-08-06 23:00:00
39,2007,8,0,,,0.002659958,2007-08-13 16:00:00
40,2007,8,0,,,0.001659894,2007-08-15 23:00:00
41,2007,8,0,,,0.0053974865,2007-08-15 23:00:00
42,2007,8,0,,,0.002726496,2007-08-16 00:00:00
43,2007,8,0,,,0.0036907464,2007-08-06 21:00:00
44,2007,8,0,,,0.0032037357,2007-08-06 21:00:00
45,2007,8,0,,,0.0028455192,2007-08-06 22:00:00
46,2007,8,0,,,0.0049871737,2007-08-06 23:00:00
47,2007,8,0,,,0.004721782,2007-08-07 00:00:00
0,2008,6,0,,,0.0032127646,2008-06-30 16:00:00
2,2008,6,0,,,0.0013076861,2008-06-06 19:00:00
3,2008,6,0,,,0.0011573462,2008-06-06 03:00:00
4,2008,6,0,,,0.0029712508,2008-06-07 00:00:00
5,2008,6,0,,,0.0026807368,2008-06-07 02:00:00
6,2008,6,0,,,0.0032384004,2008-06-07 03:00:00
8,2008,6,0,,,0.00076317176,2008-06-06 22:00:00
9,2008,6,0,,,0.0012542617,2008-06-01 14:00:00
11,2008,6,0,,,0.0020375503,2008-06-24 18:00:00
12,2008,6,0,,,0.0012948317,2008-06-06 06:00:00
13,2008,6,0,,,0.0015859917,2008-06-22 17:00:00
14,2008,6,0,,,0.0018759957,2008-06-26 16:00:00
15,2008,6,0,,,0.0021735365,2008-06-01 22:00:00
16,2008,6,0,,,0.0012080179,2008-06-01 14:00:00
17,2008,6,0,,,0.0017250441,2008-06-30 18:00:00
18,2008,6,0,,,0.0009447048,2008-06-06 22:00:00
19,2008,6,0,,,0.00093761645,2008-06-03 00:00:00
20,2008,6,0,,,0.0017989284,2008-06-10 17:00:00
21,2008,6,0,,,0.0018063153,2008-06-09 15:00:00
22,2008,6,0,,,0.0028413082,2008-06-24 18:00:00
23,2008,6,0,,,0.0022475328,2008-06-26 17:00:00
24,2008,6,0,,,0.0013035078,2008-06-01 14:00:00
25,2008,6,0,,,0.0018828106,2008-06-01 15:00:00
26,2008,6,0,,,0.0007054281,2008-06-06 22:00:00
27,2008,6,0,,,0.0014794724,2008-06-24 17:00:00
28,2008,6,0,,,0.0011520572,2008-06-03 00:00:00
29,2008,6,0,,,0.0016525106,2008-06-03 00:00:00
30,2008,6,0,,,0.0017696074,2008-06-24 22:00:00
31,2008,6,0,,,0.003106466,2008-06-24 15:00:00
32,2008,6,0,,,0.0017075684,2008-06-01 15:00:00
33,2008,6,0,,,0.0013656702,2008-06-01 14:00:00
34,2008,6,0,,,0.0008121179,2008-06-06 02:00:00
35,2008,6,0,,,0.0008578399,2008-06-01 06:00:00
36,2008,6,0,,,0.0008434739,2008-06-03 01:00:00
37,2008,6,0,,,0.001142936,2008-06-03 01:00:00
38,2008,6,0,,,0.0020222515,2008-06-03 00:00:00
39,2008,6,0,,,0.0021579538,2008-06-02 23:00:00
40,2008,6,0,,,0.0005489739,2008-06-07 04:00:00
41,2008,6,0,,,0.0008571348,2008-06-23 21:00:00
42,2008,6,0,,,0.0009178534,2008-06-06 01:00:00
43,2008,6,0,,,0.0014195581,2008-06-06 04:00:00
44,2008,6,0,,,0.000791257,2008-06-06 06:00:00
45,2008,6,0,,,0.0010537665,2008-06-03 01:00:00
46,2008,6,0,,,0.0015954511,2008-06-03 02:00:00
47,2008,6,0,,,0.0024288327,2008-06-03 01:00:00
0,2008,7,0,,,0.002463225,2008-07-20 02:00:00
1,2008,7,0,,,0.0031216568,2008-07-02 19:00:00
2,2008,7,0,,,0.0022122418,2008-07-20 03:00:00
