block,TOT_PR,time,year,month,index,to_change,constraint_begin,constraint_end,level_0
5,0.003540718,2089-08-15 18:00:00,2089,8,965,0,,,
6,0.0021624244,2089-08-08 18:00:00,2089,8,966,0,,,
7,0.002164485,2089-08-25 04:00:00,2089,8,967,0,,,
8,0.0021680063,2089-08-15 20:00:00,2089,8,968,0,,,
9,0.002405743,2089-08-25 16:00:00,2089,8,969,0,,,
10,0.007821065,2089-08-02 16:00:00,2089,8,970,0,,,
11,0.0023297623,2089-08-15 22:00:00,2089,8,971,0,,,
12,0.0017430697,2089-08-08 19:00:00,2089,8,972,0,,,
13,0.0013933876,2089-08-25 04:00:00,2089,8,973,0,,,
14,0.0017585278,2089-08-25 05:00:00,2089,8,974,0,,,
15,0.0027784286,2089-08-15 20:00:00,2089,8,975,0,,,
16,0.00561866,2089-08-09 17:00:00,2089,8,976,0,,,
17,0.0040002153,2089-08-02 17:00:00,2089,8,977,0,,,
18,0.0018002844,2089-08-08 18:00:00,2089,8,978,0,,,
19,0.0014207822,2089-08-08 18:00:00,2089,8,979,0,,,
20,0.0017383943,2089-08-15 19:00:00,2089,8,980,0,,,
21,0.0023924322,2089-08-25 05:00:00,2089,8,981,0,,,
22,0.0021790091,2089-08-25 19:00:00,2089,8,982,0,,,
23,0.002180481,2089-08-09 18:00:00,2089,8,983,0,,,
24,0.0049470533,2089-08-09 15:00:00,2089,8,984,0,,,
25,0.010460094,2089-08-08 19:00:00,2089,8,985,0,,,
26,0.0035533914,2089-08-09 16:00:00,2089,8,986,0,,,
27,0.0009783657,2089-08-21 07:00:00,2089,8,987,0,,,
28,0.0028347997,2089-08-09 17:00:00,2089,8,988,0,,,
29,0.004486446,2089-08-25 19:00:00,2089,8,989,0,,,
5,0.0012158624595031142,2079-07-13 01:00:00,2079,7,35,1,2079-06-18 05:00:00,2079-07-30 02:00:00,35.0
4,0.0017255644779652357,2079-08-06 03:00:00,2079,8,64,1,2079-08-05 14:00:00,2079-09-01 00:00:00,64.0
12,0.0022501004859805107,2082-07-10 05:00:00,2082,7,312,1,2082-06-10 14:00:00,2082-07-29 23:00:00,312.0
13,0.001270393724553287,2082-07-10 06:00:00,2082,7,313,1,2082-06-10 14:00:00,2082-07-30 00:00:00,313.0
25,0.0019438272574916482,2082-07-10 06:00:00,2082,7,325,1,2082-06-10 15:00:00,2082-07-29 21:00:00,325.0
11,0.0024728956632316113,2083-06-08 20:00:00,2083,6,371,1,2083-05-31 00:00:00,2083-06-26 17:00:00,371.0
23,0.0036622972693294287,2083-06-08 15:00:00,2083,6,383,1,2083-05-31 00:00:00,2083-06-26 00:00:00,383.0
0,0.0005748992552980781,2085-07-26 01:00:00,2085,7,570,1,2085-07-04 17:00:00,2085-08-13 07:00:00,570.0
16,0.002058156533166766,2085-07-26 03:00:00,2085,7,586,1,2085-06-25 21:00:00,2085-07-28 01:00:00,586.0
28,0.0012055622646585107,2085-08-11 16:00:00,2085,8,628,1,2085-08-04 05:00:00,2085-09-01 00:00:00,628.0
11,0.0006730902823619545,2086-06-21 14:00:00,2086,6,641,1,2086-05-31 00:00:00,2086-06-26 21:00:00,641.0
