rlat,rlon,block,block1,block2,block3,block4
-1.06,-0.56,4,4,5,10,3
-1.04,-0.56,4,4,5,10,3
-1.02,-0.56,4,4,5,10,3
-1.0,-0.56,4,4,5,10,3
-0.98,-0.56,4,4,5,10,11
-0.96,-0.56,4,4,5,10,11
-0.94,-0.56,4,4,5,10,11
-0.92,-0.56,4,4,5,10,11
-0.9,-0.56,4,4,5,10,11
-0.88,-0.56,4,4,5,10,11
-0.86,-0.56,4,4,5,10,11
-0.84,-0.56,4,4,5,10,11
-0.82,-0.56,4,4,10,5,11
-0.8,-0.56,4,4,10,5,11
-0.78,-0.56,4,4,10,5,11
-0.76,-0.56,4,4,10,5,11
-0.74,-0.56,4,4,10,5,11
-0.72,-0.56,10,10,4,11,5
-0.7,-0.56,10,10,4,11,5
-0.68,-0.56,10,10,4,11,5
-0.66,-0.56,10,10,4,11,5
-0.64,-0.56,10,10,4,11,5
-0.62,-0.56,10,10,4,11,5
-0.6,-0.56,10,10,11,4,5
-0.58,-0.56,10,10,11,4,5
-0.56,-0.56,10,10,11,4,5
-0.54,-0.56,10,10,11,4,16
-0.52,-0.56,10,10,11,4,16
-0.5,-0.56,10,10,11,4,16
-0.48,-0.56,10,10,11,16,4
-0.46,-0.56,10,10,11,16,4
-0.44,-0.56,10,10,11,16,4
-0.42,-0.56,10,10,11,16,17
-0.4,-0.56,10,10,11,16,17
-0.38,-0.56,10,10,11,16,17
-0.36,-0.56,10,10,11,16,17
-0.34,-0.56,10,10,16,11,17
-0.32,-0.56,10,10,16,11,17
-0.3,-0.56,10,10,16,11,17
-0.28,-0.56,10,10,16,11,17
-0.26,-0.56,10,10,16,11,17
-0.24,-0.56,16,16,10,17,11
-0.22,-0.56,16,16,10,17,11
-0.2,-0.56,16,16,10,17,11
-0.18,-0.56,16,16,10,17,11
-0.16,-0.56,16,16,10,17,11
-0.14,-0.56,16,16,10,17,11
-0.12,-0.56,16,16,17,10,11
-0.1,-0.56,16,16,17,10,11
-0.08,-0.56,16,16,17,10,11
-0.06,-0.56,16,16,17,10,22
-0.04,-0.56,16,16,17,10,22
-0.02,-0.56,16,16,17,10,22
0.0,-0.56,16,16,17,22,10
0.02,-0.56,16,16,17,22,10
0.04,-0.56,16,16,17,22,10
0.06,-0.56,16,16,17,22,23
0.08,-0.56,16,16,17,22,23
0.1,-0.56,16,16,17,22,23
0.12,-0.56,16,16,17,22,23
0.14,-0.56,16,16,22,17,23
0.16,-0.56,16,16,22,17,23
0.18,-0.56,16,16,22,17,23
0.2,-0.56,16,16,22,17,23
0.22,-0.56,16,16,22,17,23
0.24,-0.56,22,22,16,23,17
0.26,-0.56,22,22,16,23,17
0.28,-0.56,22,22,16,23,17
0.3,-0.56,22,22,16,23,17
0.32,-0.56,22,22,16,23,17
0.34,-0.56,22,22,16,23,17
0.36,-0.56,22,22,23,16,28
0.38,-0.56,22,22,23,16,28
0.4,-0.56,22,22,23,16,28
0.42,-0.56,22,22,23,28,16
0.44,-0.56,22,22,23,28,16
0.46,-0.56,22,22,23,28,16
0.48,-0.56,22,22,23,28,29
0.5,-0.56,22,22,23,28,29
0.52,-0.56,22,22,28,23,29
0.54,-0.56,22,22,28,23,29
0.56,-0.56,22,22,28,23,29
0.58,-0.56,22,22,28,23,29
0.6,-0.56,22,22,28,23,29
0.62,-0.56,22,22,28,23,29
0.64,-0.56,22,22,28,23,29
0.66,-0.56,22,22,28,29,23
0.68,-0.56,22,22,28,29,23
0.7,-0.56,22,22,28,29,23
0.72,-0.56,28,28,22,29,23
0.74,-0.56,28,28,22,29,23
0.76,-0.56,28,28,22,29,23
0.78,-0.56,28,28,22,29,23
0.8,-0.56,28,28,29,22,23
0.82,-0.56,28,28,29,22,23
0.84,-0.56,28,28,29,22,23
0.86,-0.56,28,28,29,22,23
0.88,-0.56,28,28,29,22,23
0.9,-0.56,28,28,29,22,23
0.92,-0.56,28,28,29,22,23
0.94,-0.56,28,28,29,22,23
-1.2,-0.54,4,4,5,3,10
-1.18,-0.54,4,4,5,3,10
-1.16,-0.54,4,4,5,3,10
-1.14,-0.54,4,4,5,3,10
-1.12,-0.54,4,4,5,3,10
-1.1,-0.54,4,4,5,10,3
-1.08,-0.54,4,4,5,10,3
-1.06,-0.54,4,4,5,10,3
-1.04,-0.54,4,4,5,10,3
-1.02,-0.54,4,4,5,10,11
-1.0,-0.54,4,4,5,10,11
-0.98,-0.54,4,4,5,10,11
-0.96,-0.54,4,4,5,10,11
-0.94,-0.54,4,4,5,10,11
-0.92,-0.54,4,4,5,10,11
-0.9,-0.54,4,4,5,10,11
-0.88,-0.54,4,4,5,10,11
-0.86,-0.54,4,4,5,10,11
-0.84,-0.54,4,4,5,10,11
-0.82,-0.54,4,4,5,10,11
-0.8,-0.54,4,4,10,5,11
-0.78,-0.54,4,4,10,5,11
-0.76,-0.54,4,4,10,5,11
-0.74,-0.54,4,4,10,5,11
-0.72,-0.54,10,10,4,11,5
-0.7,-0.54,10,10,4,11,5
-0.68,-0.54,10,10,4,11,5
-0.66,-0.54,10,10,4,11,5
-0.64,-0.54,10,10,4,11,5
-0.62,-0.54,10,10,11,4,5
-0.6,-0.54,10,10,11,4,5
-0.58,-0.54,10,10,11,4,5
-0.56,-0.54,10,10,11,4,5
-0.54,-0.54,10,10,11,4,5
-0.52,-0.54,10,10,11,4,16
-0.5,-0.54,10,10,11,4,16
-0.48,-0.54,10,10,11,16,4
-0.46,-0.54,10,10,11,16,4
-0.44,-0.54,10,10,11,16,17
-0.42,-0.54,10,10,11,16,17
-0.4,-0.54,10,10,11,16,17
-0.38,-0.54,10,10,11,16,17
-0.36,-0.54,10,10,11,16,17
-0.34,-0.54,10,10,11,16,17
-0.32,-0.54,10,10,16,11,17
-0.3,-0.54,10,10,16,11,17
-0.28,-0.54,10,10,16,11,17
-0.26,-0.54,10,10,16,11,17
-0.24,-0.54,16,16,10,17,11
-0.22,-0.54,16,16,10,17,11
-0.2,-0.54,16,16,10,17,11
-0.18,-0.54,16,16,10,17,11
-0.16,-0.54,16,16,10,17,11
-0.14,-0.54,16,16,17,10,11
-0.12,-0.54,16,16,17,10,11
-0.1,-0.54,16,16,17,10,11
-0.08,-0.54,16,16,17,10,11
-0.06,-0.54,16,16,17,10,11
-0.04,-0.54,16,16,17,10,22
-0.02,-0.54,16,16,17,10,22
0.0,-0.54,16,16,17,22,10
0.02,-0.54,16,16,17,22,10
0.04,-0.54,16,16,17,22,23
0.06,-0.54,16,16,17,22,23
0.08,-0.54,16,16,17,22,23
0.1,-0.54,16,16,17,22,23
0.12,-0.54,16,16,17,22,23
0.14,-0.54,16,16,17,22,23
0.16,-0.54,16,16,22,17,23
0.18,-0.54,16,16,22,17,23
0.2,-0.54,16,16,22,17,23
0.22,-0.54,16,16,22,17,23
0.24,-0.54,22,22,16,23,17
0.26,-0.54,22,22,16,23,17
0.28,-0.54,22,22,16,23,17
0.3,-0.54,22,22,16,23,17
0.32,-0.54,22,22,16,23,17
0.34,-0.54,22,22,23,16,17
0.36,-0.54,22,22,23,16,28
0.38,-0.54,22,22,23,16,28
0.4,-0.54,22,22,23,16,28
0.42,-0.54,22,22,23,28,16
0.44,-0.54,22,22,23,28,16
0.46,-0.54,22,22,23,28,16
0.48,-0.54,22,22,23,28,29
0.5,-0.54,22,22,23,28,29
0.52,-0.54,22,22,23,28,29
0.54,-0.54,22,22,28,23,29
0.56,-0.54,22,22,28,23,29
0.58,-0.54,22,22,28,23,29
0.6,-0.54,22,22,28,23,29
0.62,-0.54,22,22,28,23,29
0.64,-0.54,22,22,28,23,29
0.66,-0.54,22,22,28,29,23
0.68,-0.54,22,22,28,29,23
0.7,-0.54,22,22,28,29,23
0.72,-0.54,28,28,22,29,23
0.74,-0.54,28,28,22,29,23
0.76,-0.54,28,28,22,29,23
0.78,-0.54,28,28,29,22,23
0.8,-0.54,28,28,29,22,23
0.82,-0.54,28,28,29,22,23
0.84,-0.54,28,28,29,22,23
0.86,-0.54,28,28,29,22,23
0.88,-0.54,28,28,29,22,23
0.9,-0.54,28,28,29,22,23
0.92,-0.54,28,28,29,22,23
0.94,-0.54,28,28,29,22,23
-1.2,-0.52,4,4,5,3,10
-1.18,-0.52,4,4,5,3,10
-1.16,-0.52,4,4,5,3,10
-1.14,-0.52,4,4,5,10,3
-1.12,-0.52,4,4,5,10,3
-1.1,-0.52,4,4,5,10,3
-1.08,-0.52,4,4,5,10,3
-1.06,-0.52,4,4,5,10,11
-1.04,-0.52,4,4,5,10,11
-1.02,-0.52,4,4,5,10,11
-1.0,-0.52,4,4,5,10,11
-0.98,-0.52,4,4,5,10,11
-0.96,-0.52,4,4,5,10,11
-0.94,-0.52,4,4,5,10,11
-0.92,-0.52,4,4,5,10,11
-0.9,-0.52,4,4,5,10,11
-0.88,-0.52,4,4,5,10,11
-0.86,-0.52,4,4,5,10,11
-0.84,-0.52,4,4,5,10,11
-0.82,-0.52,4,4,5,10,11
-0.8,-0.52,4,4,5,10,11
-0.78,-0.52,4,4,10,5,11
-0.76,-0.52,4,4,10,5,11
-0.74,-0.52,4,4,10,5,11
-0.72,-0.52,10,10,4,11,5
-0.7,-0.52,10,10,4,11,5
-0.68,-0.52,10,10,4,11,5
-0.66,-0.52,10,10,4,11,5
-0.64,-0.52,10,10,11,4,5
-0.62,-0.52,10,10,11,4,5
-0.6,-0.52,10,10,11,4,5
-0.58,-0.52,10,10,11,4,5
-0.56,-0.52,10,10,11,4,5
-0.54,-0.52,10,10,11,4,5
-0.52,-0.52,10,10,11,4,16
-0.5,-0.52,10,10,11,4,16
-0.48,-0.52,10,10,11,16,4
-0.46,-0.52,10,10,11,16,4
-0.44,-0.52,10,10,11,16,17
-0.42,-0.52,10,10,11,16,17
-0.4,-0.52,10,10,11,16,17
-0.38,-0.52,10,10,11,16,17
-0.36,-0.52,10,10,11,16,17
-0.34,-0.52,10,10,11,16,17
-0.32,-0.52,10,10,11,16,17
-0.3,-0.52,10,10,16,11,17
-0.28,-0.52,10,10,16,11,17
-0.26,-0.52,10,10,16,11,17
-0.24,-0.52,16,16,10,17,11
-0.22,-0.52,16,16,10,17,11
-0.2,-0.52,16,16,10,17,11
-0.18,-0.52,16,16,10,17,11
-0.16,-0.52,16,16,17,10,11
-0.14,-0.52,16,16,17,10,11
-0.12,-0.52,16,16,17,10,11
-0.1,-0.52,16,16,17,10,11
-0.08,-0.52,16,16,17,10,11
-0.06,-0.52,16,16,17,10,11
-0.04,-0.52,16,16,17,10,22
-0.02,-0.52,16,16,17,10,22
0.0,-0.52,16,16,17,22,10
0.02,-0.52,16,16,17,22,10
0.04,-0.52,16,16,17,22,23
0.06,-0.52,16,16,17,22,23
0.08,-0.52,16,16,17,22,23
0.1,-0.52,16,16,17,22,23
0.12,-0.52,16,16,17,22,23
0.14,-0.52,16,16,17,22,23
0.16,-0.52,16,16,17,22,23
0.18,-0.52,16,16,22,17,23
0.2,-0.52,16,16,22,17,23
0.22,-0.52,16,16,22,17,23
0.24,-0.52,22,22,16,23,17
0.26,-0.52,22,22,16,23,17
0.28,-0.52,22,22,16,23,17
0.3,-0.52,22,22,16,23,17
0.32,-0.52,22,22,23,16,17
0.34,-0.52,22,22,23,16,17
0.36,-0.52,22,22,23,16,17
0.38,-0.52,22,22,23,16,28
0.4,-0.52,22,22,23,16,28
0.42,-0.52,22,22,23,28,16
0.44,-0.52,22,22,23,28,16
0.46,-0.52,22,22,23,28,29
0.48,-0.52,22,22,23,28,29
0.5,-0.52,22,22,23,28,29
0.52,-0.52,22,22,23,28,29
0.54,-0.52,22,22,23,28,29
0.56,-0.52,22,22,28,23,29
0.58,-0.52,22,22,28,23,29
0.6,-0.52,22,22,28,23,29
0.62,-0.52,22,22,28,23,29
0.64,-0.52,22,22,28,23,29
0.66,-0.52,22,22,28,29,23
0.68,-0.52,22,22,28,29,23
0.7,-0.52,22,22,28,29,23
0.72,-0.52,28,28,22,29,23
0.74,-0.52,28,28,22,29,23
0.76,-0.52,28,28,29,22,23
0.78,-0.52,28,28,29,22,23
0.8,-0.52,28,28,29,22,23
0.82,-0.52,28,28,29,22,23
0.84,-0.52,28,28,29,22,23
0.86,-0.52,28,28,29,22,23
0.88,-0.52,28,28,29,22,23
0.9,-0.52,28,28,29,22,23
0.92,-0.52,28,28,29,22,23
0.94,-0.52,28,28,29,22,23
-1.2,-0.5,4,4,5,3,10
-1.18,-0.5,4,4,5,3,10
-1.16,-0.5,4,4,5,3,10
-1.14,-0.5,4,4,5,10,3
-1.12,-0.5,4,4,5,10,3
-1.1,-0.5,4,4,5,10,11
-1.08,-0.5,4,4,5,10,11
-1.06,-0.5,4,4,5,10,11
-1.04,-0.5,4,4,5,10,11
-1.02,-0.5,4,4,5,10,11
-1.0,-0.5,4,4,5,10,11
-0.98,-0.5,4,4,5,10,11
-0.96,-0.5,4,4,5,10,11
-0.94,-0.5,4,4,5,10,11
-0.92,-0.5,4,4,5,10,11
-0.9,-0.5,4,4,5,10,11
-0.88,-0.5,4,4,5,10,11
-0.86,-0.5,4,4,5,10,11
-0.84,-0.5,4,4,5,10,11
-0.82,-0.5,4,4,5,10,11
-0.8,-0.5,4,4,5,10,11
-0.78,-0.5,4,4,5,10,11
-0.76,-0.5,4,4,10,5,11
-0.74,-0.5,4,4,10,5,11
-0.72,-0.5,10,10,4,11,5
-0.7,-0.5,10,10,4,11,5
-0.68,-0.5,10,10,4,11,5
-0.66,-0.5,10,10,11,4,5
-0.64,-0.5,10,10,11,4,5
-0.62,-0.5,10,10,11,4,5
-0.6,-0.5,10,10,11,4,5
-0.58,-0.5,10,10,11,4,5
-0.56,-0.5,10,10,11,4,5
-0.54,-0.5,10,10,11,4,5
-0.52,-0.5,10,10,11,4,5
-0.5,-0.5,10,10,11,4,16
-0.48,-0.5,10,10,11,16,4
-0.46,-0.5,10,10,11,16,17
-0.44,-0.5,10,10,11,16,17
-0.42,-0.5,10,10,11,16,17
-0.4,-0.5,10,10,11,16,17
-0.38,-0.5,10,10,11,16,17
-0.36,-0.5,10,10,11,16,17
-0.34,-0.5,10,10,11,16,17
-0.32,-0.5,10,10,11,16,17
-0.3,-0.5,10,10,11,16,17
-0.28,-0.5,10,10,16,11,17
-0.26,-0.5,10,10,16,11,17
-0.24,-0.5,16,16,10,17,11
-0.22,-0.5,16,16,10,17,11
-0.2,-0.5,16,16,10,17,11
-0.18,-0.5,16,16,17,10,11
-0.16,-0.5,16,16,17,10,11
-0.14,-0.5,16,16,17,10,11
-0.12,-0.5,16,16,17,10,11
-0.1,-0.5,16,16,17,10,11
-0.08,-0.5,16,16,17,10,11
-0.06,-0.5,16,16,17,10,11
-0.04,-0.5,16,16,17,10,11
-0.02,-0.5,16,16,17,10,22
0.0,-0.5,16,16,17,22,10
0.02,-0.5,16,16,17,22,23
0.04,-0.5,16,16,17,22,23
0.06,-0.5,16,16,17,22,23
0.08,-0.5,16,16,17,22,23
0.1,-0.5,16,16,17,22,23
0.12,-0.5,16,16,17,22,23
0.14,-0.5,16,16,17,22,23
0.16,-0.5,16,16,17,22,23
0.18,-0.5,16,16,17,22,23
0.2,-0.5,16,16,22,17,23
0.22,-0.5,16,16,22,17,23
0.24,-0.5,22,22,16,23,17
0.26,-0.5,22,22,16,23,17
0.28,-0.5,22,22,16,23,17
0.3,-0.5,22,22,23,16,17
0.32,-0.5,22,22,23,16,17
0.34,-0.5,22,22,23,16,17
0.36,-0.5,22,22,23,16,17
0.38,-0.5,22,22,23,16,17
0.4,-0.5,22,22,23,16,28
0.42,-0.5,22,22,23,28,16
0.44,-0.5,22,22,23,28,29
0.46,-0.5,22,22,23,28,29
0.48,-0.5,22,22,23,28,29
0.5,-0.5,22,22,23,28,29
0.52,-0.5,22,22,23,28,29
0.54,-0.5,22,22,23,28,29
0.56,-0.5,22,22,23,28,29
0.58,-0.5,22,22,23,28,29
0.6,-0.5,22,22,28,23,29
0.62,-0.5,22,22,28,23,29
0.64,-0.5,22,22,28,23,29
0.66,-0.5,22,22,28,29,23
0.68,-0.5,22,22,28,29,23
0.7,-0.5,22,22,28,29,23
0.72,-0.5,28,28,29,22,23
0.74,-0.5,28,28,29,22,23
0.76,-0.5,28,28,29,22,23
0.78,-0.5,28,28,29,22,23
0.8,-0.5,28,28,29,22,23
0.82,-0.5,28,28,29,22,23
0.84,-0.5,28,28,29,22,23
0.86,-0.5,28,28,29,22,23
0.88,-0.5,28,28,29,22,23
0.9,-0.5,28,28,29,22,23
0.92,-0.5,28,28,29,22,23
0.94,-0.5,28,28,29,22,23
-1.2,-0.48,4,4,5,3,10
-1.18,-0.48,4,4,5,3,10
-1.16,-0.48,4,4,5,10,3
-1.14,-0.48,4,4,5,10,11
-1.12,-0.48,4,4,5,10,11
-1.1,-0.48,4,4,5,10,11
-1.08,-0.48,4,4,5,10,11
-1.06,-0.48,4,4,5,10,11
-1.04,-0.48,4,4,5,10,11
-1.02,-0.48,4,4,5,10,11
-1.0,-0.48,4,4,5,10,11
-0.98,-0.48,4,4,5,10,11
-0.96,-0.48,4,4,5,10,11
-0.94,-0.48,4,4,5,10,11
-0.92,-0.48,4,4,5,10,11
-0.9,-0.48,4,4,5,10,11
-0.88,-0.48,4,4,5,10,11
-0.86,-0.48,4,4,5,10,11
-0.84,-0.48,4,4,5,10,11
-0.82,-0.48,4,4,5,10,11
-0.8,-0.48,4,4,5,10,11
-0.78,-0.48,4,4,5,10,11
-0.76,-0.48,4,4,5,10,11
-0.74,-0.48,4,4,10,5,11
-0.72,-0.48,10,10,4,11,5
-0.7,-0.48,10,10,4,11,5
-0.68,-0.48,10,10,11,4,5
-0.66,-0.48,10,10,11,4,5
-0.64,-0.48,10,10,11,4,5
-0.62,-0.48,10,10,11,4,5
-0.6,-0.48,10,10,11,4,5
-0.58,-0.48,10,10,11,4,5
-0.56,-0.48,10,10,11,4,5
-0.54,-0.48,10,10,11,4,5
-0.52,-0.48,10,10,11,4,5
-0.5,-0.48,10,10,11,4,16
-0.48,-0.48,10,10,11,16,4
-0.46,-0.48,10,10,11,16,17
-0.44,-0.48,10,10,11,16,17
-0.42,-0.48,10,10,11,16,17
-0.4,-0.48,10,10,11,16,17
-0.38,-0.48,10,10,11,16,17
-0.36,-0.48,10,10,11,16,17
-0.34,-0.48,10,10,11,16,17
-0.32,-0.48,10,10,11,16,17
-0.3,-0.48,10,10,11,16,17
-0.28,-0.48,10,10,11,16,17
-0.26,-0.48,10,10,16,11,17
-0.24,-0.48,16,16,10,17,11
-0.22,-0.48,16,16,10,17,11
-0.2,-0.48,16,16,17,10,11
-0.18,-0.48,16,16,17,10,11
-0.16,-0.48,16,16,17,10,11
-0.14,-0.48,16,16,17,10,11
-0.12,-0.48,16,16,17,10,11
-0.1,-0.48,16,16,17,10,11
-0.08,-0.48,16,16,17,10,11
-0.06,-0.48,16,16,17,10,11
-0.04,-0.48,16,16,17,10,11
-0.02,-0.48,16,16,17,10,22
0.0,-0.48,16,16,17,22,10
0.02,-0.48,16,16,17,22,23
0.04,-0.48,16,16,17,22,23
0.06,-0.48,16,16,17,22,23
0.08,-0.48,16,16,17,22,23
0.1,-0.48,16,16,17,22,23
0.12,-0.48,16,16,17,22,23
0.14,-0.48,16,16,17,22,23
0.16,-0.48,16,16,17,22,23
0.18,-0.48,16,16,17,22,23
0.2,-0.48,16,16,17,22,23
0.22,-0.48,16,16,22,17,23
0.24,-0.48,22,22,16,23,17
0.26,-0.48,22,22,16,23,17
0.28,-0.48,22,22,23,16,17
0.3,-0.48,22,22,23,16,17
0.32,-0.48,22,22,23,16,17
0.34,-0.48,22,22,23,16,17
0.36,-0.48,22,22,23,16,17
0.38,-0.48,22,22,23,16,17
0.4,-0.48,22,22,23,16,28
0.42,-0.48,22,22,23,28,16
0.44,-0.48,22,22,23,28,29
0.46,-0.48,22,22,23,28,29
0.48,-0.48,22,22,23,28,29
0.5,-0.48,22,22,23,28,29
0.52,-0.48,22,22,23,28,29
0.54,-0.48,22,22,23,28,29
0.56,-0.48,22,22,23,28,29
0.58,-0.48,22,22,23,28,29
0.6,-0.48,22,22,23,28,29
0.62,-0.48,22,22,28,23,29
0.64,-0.48,22,22,28,23,29
0.66,-0.48,22,22,28,29,23
0.68,-0.48,22,22,28,29,23
0.7,-0.48,22,22,28,29,23
0.72,-0.48,28,28,29,22,23
0.74,-0.48,28,28,29,22,23
0.76,-0.48,28,28,29,22,23
0.78,-0.48,28,28,29,22,23
0.8,-0.48,28,28,29,22,23
0.82,-0.48,28,28,29,22,23
0.84,-0.48,28,28,29,22,23
0.86,-0.48,28,28,29,22,23
0.88,-0.48,28,28,29,22,23
0.9,-0.48,28,28,29,22,23
0.92,-0.48,28,28,29,22,23
0.94,-0.48,28,28,29,22,23
-1.2,-0.46,4,4,5,10,3
-1.18,-0.46,4,4,5,10,11
-1.16,-0.46,4,4,5,10,11
-1.14,-0.46,4,4,5,10,11
-1.12,-0.46,4,4,5,10,11
-1.1,-0.46,4,4,5,10,11
-1.08,-0.46,4,4,5,10,11
-1.06,-0.46,4,4,5,10,11
-1.04,-0.46,4,4,5,10,11
-1.02,-0.46,4,4,5,10,11
-1.0,-0.46,4,4,5,10,11
-0.98,-0.46,4,4,5,10,11
-0.96,-0.46,4,4,5,10,11
-0.94,-0.46,4,4,5,10,11
-0.92,-0.46,4,4,5,10,11
-0.9,-0.46,4,4,5,10,11
-0.88,-0.46,4,4,5,10,11
-0.86,-0.46,4,4,5,10,11
-0.84,-0.46,4,4,5,10,11
-0.82,-0.46,4,4,5,10,11
-0.8,-0.46,4,4,5,10,11
-0.78,-0.46,4,4,5,10,11
-0.76,-0.46,4,4,5,10,11
-0.74,-0.46,4,4,5,10,11
-0.72,-0.46,10,10,4,11,5
-0.7,-0.46,10,10,11,4,5
-0.68,-0.46,10,10,11,4,5
-0.66,-0.46,10,10,11,4,5
-0.64,-0.46,10,10,11,4,5
-0.62,-0.46,10,10,11,4,5
-0.6,-0.46,10,10,11,4,5
-0.58,-0.46,10,10,11,4,5
-0.56,-0.46,10,10,11,4,5
-0.54,-0.46,10,10,11,4,5
-0.52,-0.46,10,10,11,4,5
-0.5,-0.46,10,10,11,4,5
-0.48,-0.46,10,10,11,16,17
-0.46,-0.46,10,10,11,16,17
-0.44,-0.46,10,10,11,16,17
-0.42,-0.46,10,10,11,16,17
-0.4,-0.46,10,10,11,16,17
-0.38,-0.46,10,10,11,16,17
-0.36,-0.46,10,10,11,16,17
-0.34,-0.46,10,10,11,16,17
-0.32,-0.46,10,10,11,16,17
-0.3,-0.46,10,10,11,16,17
-0.28,-0.46,10,10,11,16,17
-0.26,-0.46,10,10,11,16,17
-0.24,-0.46,16,16,10,17,11
-0.22,-0.46,16,16,17,10,11
-0.2,-0.46,16,16,17,10,11
-0.18,-0.46,16,16,17,10,11
-0.16,-0.46,16,16,17,10,11
-0.14,-0.46,16,16,17,10,11
-0.12,-0.46,16,16,17,10,11
-0.1,-0.46,16,16,17,10,11
-0.08,-0.46,16,16,17,10,11
-0.06,-0.46,16,16,17,10,11
-0.04,-0.46,16,16,17,10,11
-0.02,-0.46,16,16,17,10,11
0.0,-0.46,16,16,17,22,23
0.02,-0.46,16,16,17,22,23
0.04,-0.46,16,16,17,22,23
0.06,-0.46,16,16,17,22,23
0.08,-0.46,16,16,17,22,23
0.1,-0.46,16,16,17,22,23
0.12,-0.46,16,16,17,22,23
0.14,-0.46,16,16,17,22,23
0.16,-0.46,16,16,17,22,23
0.18,-0.46,16,16,17,22,23
0.2,-0.46,16,16,17,22,23
0.22,-0.46,16,16,17,22,23
0.24,-0.46,22,22,16,23,17
0.26,-0.46,22,22,23,16,17
0.28,-0.46,22,22,23,16,17
0.3,-0.46,22,22,23,16,17
0.32,-0.46,22,22,23,16,17
0.34,-0.46,22,22,23,16,17
0.36,-0.46,22,22,23,16,17
0.38,-0.46,22,22,23,16,17
0.4,-0.46,22,22,23,16,17
0.42,-0.46,22,22,23,28,29
0.44,-0.46,22,22,23,28,29
0.46,-0.46,22,22,23,28,29
0.48,-0.46,22,22,23,28,29
0.5,-0.46,22,22,23,28,29
0.52,-0.46,22,22,23,28,29
0.54,-0.46,22,22,23,28,29
0.56,-0.46,22,22,23,28,29
0.58,-0.46,22,22,23,28,29
0.6,-0.46,22,22,23,28,29
0.62,-0.46,22,22,23,28,29
0.64,-0.46,22,22,28,23,29
0.66,-0.46,22,22,28,29,23
0.68,-0.46,22,22,28,29,23
0.7,-0.46,22,22,28,29,23
0.72,-0.46,28,28,29,22,23
0.74,-0.46,28,28,29,22,23
0.76,-0.46,28,28,29,22,23
0.78,-0.46,28,28,29,22,23
0.8,-0.46,28,28,29,22,23
0.82,-0.46,28,28,29,22,23
0.84,-0.46,28,28,29,22,23
0.86,-0.46,28,28,29,22,23
0.88,-0.46,28,28,29,22,23
0.9,-0.46,28,28,29,22,23
0.92,-0.46,28,28,29,22,23
0.94,-0.46,28,28,29,22,23
-1.2,-0.44,5,5,4,11,10
-1.18,-0.44,5,5,4,11,10
-1.16,-0.44,5,5,4,11,10
-1.14,-0.44,5,5,4,11,10
-1.12,-0.44,5,5,4,11,10
-1.1,-0.44,5,5,4,11,10
-1.08,-0.44,5,5,4,11,10
-1.06,-0.44,5,5,4,11,10
-1.04,-0.44,5,5,4,11,10
-1.02,-0.44,5,5,4,11,10
-1.0,-0.44,5,5,4,11,10
-0.98,-0.44,5,5,4,11,10
-0.96,-0.44,5,5,4,11,10
-0.94,-0.44,5,5,4,11,10
-0.92,-0.44,5,5,4,11,10
-0.9,-0.44,5,5,4,11,10
-0.88,-0.44,5,5,4,11,10
-0.86,-0.44,5,5,4,11,10
-0.84,-0.44,5,5,4,11,10
-0.82,-0.44,5,5,4,11,10
-0.8,-0.44,5,5,4,11,10
-0.78,-0.44,5,5,4,11,10
-0.76,-0.44,5,5,4,11,10
-0.74,-0.44,5,5,4,11,10
-0.72,-0.44,11,11,5,10,4
-0.7,-0.44,11,11,10,5,4
-0.68,-0.44,11,11,10,5,4
-0.66,-0.44,11,11,10,5,4
-0.64,-0.44,11,11,10,5,4
-0.62,-0.44,11,11,10,5,4
-0.6,-0.44,11,11,10,5,4
-0.58,-0.44,11,11,10,5,4
-0.56,-0.44,11,11,10,5,4
-0.54,-0.44,11,11,10,5,4
-0.52,-0.44,11,11,10,5,4
-0.5,-0.44,11,11,10,5,4
-0.48,-0.44,11,11,10,17,16
-0.46,-0.44,11,11,10,17,16
-0.44,-0.44,11,11,10,17,16
-0.42,-0.44,11,11,10,17,16
-0.4,-0.44,11,11,10,17,16
-0.38,-0.44,11,11,10,17,16
-0.36,-0.44,11,11,10,17,16
-0.34,-0.44,11,11,10,17,16
-0.32,-0.44,11,11,10,17,16
-0.3,-0.44,11,11,10,17,16
-0.28,-0.44,11,11,10,17,16
-0.26,-0.44,11,11,10,17,16
-0.24,-0.44,17,17,11,16,10
-0.22,-0.44,17,17,16,11,10
-0.2,-0.44,17,17,16,11,10
-0.18,-0.44,17,17,16,11,10
-0.16,-0.44,17,17,16,11,10
-0.14,-0.44,17,17,16,11,10
-0.12,-0.44,17,17,16,11,10
-0.1,-0.44,17,17,16,11,10
-0.08,-0.44,17,17,16,11,10
-0.06,-0.44,17,17,16,11,10
-0.04,-0.44,17,17,16,11,10
-0.02,-0.44,17,17,16,11,10
0.0,-0.44,17,17,16,23,22
0.02,-0.44,17,17,16,23,22
0.04,-0.44,17,17,16,23,22
0.06,-0.44,17,17,16,23,22
0.08,-0.44,17,17,16,23,22
0.1,-0.44,17,17,16,23,22
0.12,-0.44,17,17,16,23,22
0.14,-0.44,17,17,16,23,22
0.16,-0.44,17,17,16,23,22
0.18,-0.44,17,17,16,23,22
0.2,-0.44,17,17,16,23,22
0.22,-0.44,17,17,16,23,22
